question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
4080,Claim: Paris (Paris Hilton album) incorporates rhythm and lyrics of soul.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,16,0,23789,1219,25008,cot_sc,success
9871,Claim: Home for the Holidays stars the second child of Charlie Chaplin,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,19,0,28132,1339,29471,cot_sc,success
2985,Claim: Efraim Diveroli is a Spaniard.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,8936,255,9191,cot_sc,success
5364,Claim: Reign Over Me was written and directed by Mike Binder in 2001.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,10758,408,11166,cot_sc,success
120,Claim: The 14th Dalai Lama lives in Japan exclusively.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,10022,323,10345,cot_sc,success
9141,Claim: Gordon Ramsay has killed apprentices.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,9,1,13948,1019,14967,cot_sc,success
4324,"Claim: Ashley Cole was born December 20, 1980 in Sweden.",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,11095,306,11401,cot_sc,success
7309,Claim: Liverpool is outside of the United Kingdom.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9343,272,9615,cot_sc,success
1527,Claim: T2 Trainspotting is set in and around a city.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9522,265,9787,cot_sc,success
7706,Claim: Awkward Black Girl was made by Issa Rae.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,11285,325,11610,cot_sc,success
7453,Claim: San Diego Comic-Con was not founded in 1970.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,11567,413,11980,cot_sc,success
6544,Claim: Brazzers is not based in Canada.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,16665,853,17518,cot_sc,success
3255,Claim: NPR played a song by Jewell.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,11,0,15606,830,16436,cot_sc,success
6047,Claim: The FBI declared Tamerlan Tsarnaev to be a suspect of a bombing.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,1,29356,1503,30859,cot_sc,success
8422,Claim: Sleipnir appears in Norse brochures.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,9896,360,10256,cot_sc,success
7587,Claim: Ian Brennan only works in mining.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,11416,360,11776,cot_sc,success
8275,Claim: Touchscreens are used in telephones.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,10329,543,10872,cot_sc,success
9923,Claim: Wentworth Miller made his screenwriting debut with the 2013 Stoker.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,12366,410,12776,cot_sc,success
1419,Claim: Joe Rogan was an acrobat.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9152,208,9360,cot_sc,success
6066,Claim: Jackie (2016 film) was written by Noah Oppenheim.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,10531,395,10926,cot_sc,success
9359,Claim: David Packouz is from North America.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9617,208,9825,cot_sc,success
7169,Claim: Lithuanians are a power group.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,8851,553,9404,cot_sc,success
9109,Claim: Kuching is in the east of Sarawak.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,12294,399,12693,cot_sc,success
905,Claim: I Kissed a Girl is part of Katy Perry's second studio album.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,10,0,14039,552,14591,cot_sc,success
4645,"Claim: Knocked Up was released on Monday June 1, 2007.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,19,0,28823,1121,29944,cot_sc,success
430,Claim: Renato Balestra was born outside of Trieste.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,10398,292,10690,cot_sc,success
619,Claim: Lois Maxwell turned down the part in A View to a Kill.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,13,0,19714,902,20616,cot_sc,success
285,"Claim: On February 2, 2013, Chris Kyle died.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,12193,533,12726,cot_sc,success
6739,Claim: Jewell worked with other artists.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,6,0,8581,357,8938,cot_sc,success
5493,Claim: Shadowhunters debuted on Freeform.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,11450,346,11796,cot_sc,success
8766,Claim: Simón Bolívar was Venezuelan and lived there for 20 years.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,12979,918,13897,cot_sc,success
2667,Claim: Manmohan Singh was a janitor after Jawaharlal Nehru.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,13,0,19900,1136,21036,cot_sc,success
3750,Claim: A monk lives alone or with other types of people.,REFUTES,SUPPORTS,0.0,0.0,0.0,10,2,14778,1747,16525,cot_sc,success
5960,Claim: The Bahamas is a cat.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9667,271,9938,cot_sc,success
9634,Claim: Always stars an actor from Titanic.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,17,0,25748,1294,27042,cot_sc,success
3667,Claim: Ralph Fults was born January 23 1911 and died in 1999.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9257,447,9704,cot_sc,success
8684,Claim: Jennifer Lopez was only married once.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,17,0,25529,853,26382,cot_sc,success
9428,"Claim: Capsicum chinense is commonly known as the ""bonnet lady"".",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9001,322,9323,cot_sc,success
4805,Claim: Roland Emmerich campaigns for the LGBT community.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,12872,512,13384,cot_sc,success
7858,Claim: The Apple II was designed by Steve Wozniak.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,10472,327,10799,cot_sc,success
2745,Claim: Jim Halpert was played by John Krasinski.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9145,311,9456,cot_sc,success
7236,Claim: Chile is in debt.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,15,1,25573,1369,26942,cot_sc,success
5536,Claim: Al Jardine sang lead vocals on a song written by C. E. Quick.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,12,0,18979,1102,20081,cot_sc,success
3546,Claim: Creedence Clearwater Revival did not have John Fogerty as lead vocalist and guitarist.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,10005,345,10350,cot_sc,success
9454,Claim: Carlos Santana was liked.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9514,397,9911,cot_sc,success
193,Claim: Paris (Paris Hilton album) incorporates elements of German.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,8930,360,9290,cot_sc,success
4,Claim: Telemundo is a English-language television network.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9290,270,9560,cot_sc,success
6617,"Claim: Syracuse, New York, had a population of 50,000 according to the 2010 United States Census.",NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,17,0,26651,1298,27949,cot_sc,success
6348,Claim: Ashton Kutcher is in romantic comedies.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9375,380,9755,cot_sc,success
1399,Claim: West Virginia borders Maryland and Ohio to the northeast.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,15153,427,15580,cot_sc,success
527,Claim: Kenneth Lonergan is a writer of plays.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9502,292,9794,cot_sc,success
5217,Claim: The Concert for Bangladesh is recognized as a highly successful and influential humanitarian aid jumpsuit.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,11591,572,12163,cot_sc,success
8256,Claim: Randy Savage wears clothes.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9770,324,10094,cot_sc,success
8100,Claim: Psych takes place in the United States.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,12592,414,13006,cot_sc,success
8566,"Claim: Ludwig van Beethoven was born in Bonn, in present day Germany.",SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,15,0,22367,881,23248,cot_sc,success
7795,Claim: Fabian Nicieza created characters for Dungeons & Dragons.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,12380,943,13323,cot_sc,success
2594,Claim: Advertising is used to sell an idea.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,11399,667,12066,cot_sc,success
9341,Claim: Stephen Colbert is a talk show host currently hosting The Late Show.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9468,358,9826,cot_sc,success
5031,Claim: Kuching is the landmass of Sarawak.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,11311,467,11778,cot_sc,success
2692,Claim: Liam Neeson was nominated for three Golden Globe Awards for Best Actor in a Motion Picture Drama.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,21,0,33554,1664,35218,cot_sc,success
9136,Claim: Reign Over Me is an American movie.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9380,284,9664,cot_sc,success
1952,Claim: Marcus Bentley is a director.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9058,313,9371,cot_sc,success
9769,Claim: John Dolmayan was born in 1973.,REFUTES,SUPPORTS,0.0,0.0,0.0,7,0,10869,266,11135,cot_sc,success
4159,Claim: The CONCACAF Champions League is organized for dead bodies.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9384,355,9739,cot_sc,success
7978,Claim: Ralph Fults was associated with no criminal organizations.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9065,343,9408,cot_sc,success
7365,Claim: Shinji Mikami directed Halo.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,10,0,15446,843,16289,cot_sc,success
6837,"Claim: None of the actors in Men in Black II were born on September 15, 1968.",NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,21,0,34133,1572,35705,cot_sc,success
693,Claim: A Milli is a set of word set to music by someone who came into the world in 1982.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,17,0,25444,856,26300,cot_sc,success
1412,Claim: Match Point was an unproduced screenplay by Woody Allen.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,10555,342,10897,cot_sc,success
9337,Claim: The filming of Dilwale Dulhania Le Jayenge ended in March 1995.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,14085,580,14665,cot_sc,success
558,Claim: The Closer was a cable drama on TNT.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9204,422,9626,cot_sc,success
5629,Claim: The Gifted was created by the dark lord.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,20,1,29908,1191,31099,cot_sc,success
1178,Claim: Matteo Renzi served as a Prime Minister starting in February 2014 and ending in December 2016.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,15711,757,16468,cot_sc,success
3026,Claim: Yandex operates only outside of Kazakhstan.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,13,0,18626,836,19462,cot_sc,success
5518,Claim: Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,9,1,14377,701,15078,cot_sc,success
1122,Claim: Bradley Fuller refuses to be a filmmaker.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9465,300,9765,cot_sc,success
1347,Claim: Bradley Fuller is a producer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9383,234,9617,cot_sc,success
8720,Claim: The dress inspired fresh insights into dressmaking.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,5,0,7904,679,8583,cot_sc,success
3017,Claim: Men in Black II features Tommy Lee Jones.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,11825,370,12195,cot_sc,success
913,Claim: Hedda Gabler's world premiere took place on film.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,14,0,21112,1185,22297,cot_sc,success
4832,Claim: Randy Savage's voice is typically very low pitched.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,11027,419,11446,cot_sc,success
2570,"Claim: For four years, Ann Richards was the Governor of Texas.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,10414,365,10779,cot_sc,success
1680,Claim: Melancholia was directed by Lars von Trier.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,13,0,21701,546,22247,cot_sc,success
7539,Claim: Veeru Devgan is from Asia.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9575,247,9822,cot_sc,success
4328,Claim: The Winds of Winter is not an episode.,SUPPORTS,REFUTES,0.0,0.0,0.0,6,0,9138,318,9456,cot_sc,success
7847,Claim: Swordfish (film) is a film that is about a farmer..,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9160,267,9427,cot_sc,success
6579,Claim: CHiPs is based on a popular TV series of the same name.,REFUTES,SUPPORTS,0.0,0.0,0.0,6,0,9616,447,10063,cot_sc,success
6331,Claim: Chris Eubank Jr. is exclusively from France.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,10377,352,10729,cot_sc,success
5922,Claim: Avenged Sevenfold's fourth studio album is Avenged Sevenfold.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,18,1,27209,1191,28400,cot_sc,success
5352,Claim: Asylum Records is an American record label founded in 1979 by David Geffen and partner Elliot Roberts.,REFUTES,SUPPORTS,0.0,0.0,0.0,6,0,9350,372,9722,cot_sc,success
6447,Claim: Southpaw is an American film.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,10,0,13861,439,14300,cot_sc,success
9767,Claim: Michigan is a top destination for recreational legislation.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,13,0,21018,1295,22313,cot_sc,success
8806,Claim: Drake Bell released an EP.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,10,0,14970,464,15434,cot_sc,success
4027,Claim: Fred Armisen is a cat.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9215,269,9484,cot_sc,success
1720,Claim: Chris Eubank Jr. was an only child.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,1,26638,1174,27812,cot_sc,success
5025,Claim: The Bloods are identified by the red bandanas worn by their members.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,10302,466,10768,cot_sc,success
4062,Claim: Andrew Kevin Walker is a director.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9066,264,9330,cot_sc,success
3764,Claim: John Glen directs A View to a Kill.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,22,1,34837,1549,36386,cot_sc,success
2729,Claim: The Chagatai language was completely extinct by the 1700s.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9853,336,10189,cot_sc,success
6165,Claim: A Milli is by an Egyptian.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9367,269,9636,cot_sc,success
1404,Claim: Bermuda Triangle is in the eastern part of the Atlantic Ocean.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,11894,482,12376,cot_sc,success
2623,Claim: Highway to Heaven began airing in 1994.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9859,366,10225,cot_sc,success
754,Claim: Baz Luhrmann's film Australia stars Nicole Kidman as Donkey Kong.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,0,19271,939,20210,cot_sc,success
825,Claim: Heavy Metal music was developed in Europe.,SUPPORTS,REFUTES,0.0,0.0,0.0,10,0,14617,434,15051,cot_sc,success
1738,Claim: Happiness in Slavery is a song by Nine Inch Nails.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9335,277,9612,cot_sc,success
6224,Claim: The Arctic will be unaffected by global warming.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,14557,569,15126,cot_sc,success
6535,Claim: Hush (2016 film) was not produced by Jason Blum.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,16498,713,17211,cot_sc,success
7832,Claim: Dakota Fanning is Canadian.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9679,219,9898,cot_sc,success
4754,Claim: Eva Green had a career.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9466,268,9734,cot_sc,success
633,Claim: Youtube is ranked as one of the top three most popular sites in the world.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,18,0,27397,1372,28769,cot_sc,success
3823,Claim: Part of Hindu Kush is higher than the Himalayas.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,19,0,29816,1192,31008,cot_sc,success
6087,Claim: Britt Robertson portrayed the role of an avacodo.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,10599,300,10899,cot_sc,success
4992,Claim: Ludwig van Beethoven was abandoned by his father Johann van Beethoven and Christian Gottlob Neefe.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,20,0,31683,1471,33154,cot_sc,success
8661,Claim: The Endless River is Pink Floyd's original band name.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,0,19216,758,19974,cot_sc,success
5954,Claim: Miracle at St. Anna is set primarily in the mountains.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,11,0,15970,1073,17043,cot_sc,success
927,Claim: A River Runs Through It has lost every Academy Award.,REFUTES,REFUTES,1.0,1.0,1.0,10,0,14319,506,14825,cot_sc,success
7288,Claim: Sebastian Stan was nominated for a Critics' Choice Television Award.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,11004,535,11539,cot_sc,success
5166,Claim: Frozen ranks as the highest-grossing live action film of all time.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,0,19955,1070,21025,cot_sc,success
818,Claim: Due Date was shot in space.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,15194,525,15719,cot_sc,success
9794,Claim: Wish Upon did not star Ryan Phillipe.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,11422,386,11808,cot_sc,success
8747,Claim: Mickey Rourke was unable to appear in The Expendables.,REFUTES,REFUTES,1.0,1.0,1.0,14,0,21417,1097,22514,cot_sc,success
7196,Claim: Earl Scruggs was involved in bluegrass music for many years.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9274,394,9668,cot_sc,success
9356,Claim: Contracts are what Lockheed Martin works for.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,11652,877,12529,cot_sc,success
546,Claim: Michael Vick was born and raised in the United States.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,10,0,16184,1657,17841,cot_sc,success
4091,Claim: Fist of Legend is a remake of another movie.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9726,304,10030,cot_sc,success
4384,Claim: Alexandra Daddario is American.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,10452,269,10721,cot_sc,success
3254,Claim: The Chagatai language went extinct in the 1990s.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9906,431,10337,cot_sc,success
3053,Claim: The human brain is set apart from mammalian brains by the size of the cerebral cortex.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,0,27389,1854,29243,cot_sc,success
404,Claim: Goosebumps (film) is penned by Darren Lemke.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,9891,338,10229,cot_sc,success
6611,Claim: Happiness in Slavery is a not song by a band.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9371,313,9684,cot_sc,success
8847,Claim: Ashley Cole only plays Minor League Soccer.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9800,321,10121,cot_sc,success
2919,Claim: Sidse Babett Knudsen refuses to work in theater.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,10446,276,10722,cot_sc,success
1167,Claim: Down With Love is a 2004 film.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,13891,402,14293,cot_sc,success
8408,Claim: V. V. Vinayak directed a movie with Sayyeshaa in it.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,19,0,30083,1381,31464,cot_sc,success
5972,Claim: Tom Baker has narrated American audio books.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,17203,798,18001,cot_sc,success
6036,Claim: Happiness in Slavery is a song by an American band.,SUPPORTS,REFUTES,0.0,0.0,0.0,10,0,14491,488,14979,cot_sc,success
5168,Claim: Penguin Books is in the book business.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9945,373,10318,cot_sc,success
9670,"Claim: The Bloods was founded in San Diego, California.",REFUTES,REFUTES,1.0,1.0,1.0,6,0,8982,249,9231,cot_sc,success
5006,Claim: Ashton Kutcher was not directed by Ivan Reitman.,REFUTES,REFUTES,1.0,1.0,1.0,13,0,19538,971,20509,cot_sc,success
4425,Claim: In the End has instruments in it.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,8,0,11603,371,11974,cot_sc,success
2294,Claim: Dakota Fanning was in American film roles.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,10555,430,10985,cot_sc,success
6464,Claim: West Virginia borders Maine to the northeast.,REFUTES,REFUTES,1.0,1.0,1.0,16,0,23481,1016,24497,cot_sc,success
8477,Claim: Finding Dory was written.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,11617,509,12126,cot_sc,success
5871,Claim: In a Lonely Place had nothing to do with any novel by Dorthy B. Hughes.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,11512,538,12050,cot_sc,success
232,Claim: Global warming threatens food security.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,13,0,19556,862,20418,cot_sc,success
880,Claim: Lemmy was recognized for his looks.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,10246,398,10644,cot_sc,success
9476,Claim: The Hindu Kush refers only to a strain of marijuana.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9909,309,10218,cot_sc,success
7051,Claim: Peking University is in a unitary sovereign state that's located in East Asia.,SUPPORTS,REFUTES,0.0,0.0,0.0,21,1,31399,1453,32852,cot_sc,success
5733,Claim: Roland Emmerich is a collector of Picasso paintings.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,10260,336,10596,cot_sc,success
9370,Claim: Brad Wilk co-founded Rage with Tom Morello and Zach Galifianakis.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,13,0,21146,1707,22853,cot_sc,success
8379,Claim: L.A. Reid hasn't served as a CEO.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,10301,453,10754,cot_sc,success
9395,Claim: Jeong Hyeong-don is a stand-up comedian.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,9697,503,10200,cot_sc,success
2576,Claim: Stan Beeman is in a show.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9579,300,9879,cot_sc,success
3095,Claim: David Spade appeared in Tommy Boy.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,11,2,14379,360,14739,cot_sc,success
3389,Claim: Tilda Swinton is a fashion artist.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9002,486,9488,cot_sc,success
5501,Claim: Wentworth Miller is yet to make his screenwriting debut.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,11136,368,11504,cot_sc,success
7320,Claim: Lockhead Martin F-35 Lightning II was incapable of flying.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,13470,680,14150,cot_sc,success
9459,Claim: Aleister Crowley was a poet.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9315,291,9606,cot_sc,success
9174,Claim: Angela Bassett received a bachelor of arts degree.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,7,0,10708,321,11029,cot_sc,success
6696,Claim: Despacito has a version which features a musician.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,10448,344,10792,cot_sc,success
273,Claim: Mani Ratnam is widely credited with altering the profile of Indian cuisine.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9626,350,9976,cot_sc,success
9536,Claim: Marvel vs. Capcom: Infinite discontinues the traditional assist mechanic of the series.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,17,0,24544,1263,25807,cot_sc,success
3550,Claim: Pearl Jam is a band.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9465,214,9679,cot_sc,success
2161,Claim: Global warming is expected to result in the retreat of climate change deniers.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,9180,918,10098,cot_sc,success
9989,Claim: Reign Over Me stars people.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,10527,343,10870,cot_sc,success
5555,Claim: I Kissed a Girl was recorded by cats.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,8900,295,9195,cot_sc,success
6747,Claim: Shawn Carlson was born in Spain.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9377,541,9918,cot_sc,success
244,Claim: Angelsberg is in Canada.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,8810,183,8993,cot_sc,success
9666,Claim: Wentworth Miller made his screenwriting debut.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,15,0,22396,951,23347,cot_sc,success
6849,Claim: Riddick is in a documentary.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,12596,524,13120,cot_sc,success
5891,Claim: Green Day's final album with Lookout Records was Kerplunk.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,16,0,25501,1298,26799,cot_sc,success
4320,Claim: Dave Gibbons is an English letterer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9151,290,9441,cot_sc,success
3804,Claim: Philomena was nominated.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,11924,337,12261,cot_sc,success
5440,Claim: Aristotle never visited Athens.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9173,286,9459,cot_sc,success
6349,"Claim: The Bloods are a primarily, though not exclusively, Asian street gang.",REFUTES,REFUTES,1.0,1.0,1.0,6,0,9042,284,9326,cot_sc,success
3015,Claim: James VI and I was a leader.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9573,313,9886,cot_sc,success
6991,Claim: Luis Fonsi is a rapper.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,9279,340,9619,cot_sc,success
6526,Claim: Dave Gibbons was born at a Planet Fitness.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,10349,332,10681,cot_sc,success
16,Claim: Sean Penn is only ever a stage actor.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,9285,382,9667,cot_sc,success
3306,Claim: The Mighty Ducks was produced by a subsidiary of Walt Disney Studios.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,14,0,20844,945,21789,cot_sc,success
4885,Claim: Chris Kyle was a sniper and a veteran.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,9299,318,9617,cot_sc,success
7083,"Claim: Camden, New Jersey is the home of a school that was founded as a result of a referendum in 1926.",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,16,0,24364,1784,26148,cot_sc,success
