question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
6047,Claim: The FBI declared Tamerlan Tsarnaev to be a suspect of a bombing.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1955,129,2084,action_prune_react,success
8422,Claim: Sleipnir appears in Norse brochures.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,2005,106,2111,action_prune_react,success
7587,Claim: Ian Brennan only works in mining.,REFUTES,REFUTES,1,1,1,3,0,2946,110,3056,action_prune_react,success
8275,Claim: Touchscreens are used in telephones.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1792,77,1869,action_prune_react,success
9923,Claim: Wentworth Miller made his screenwriting debut with the 2013 Stoker.,SUPPORTS,SUPPORTS,1,1,1,2,0,2044,75,2119,action_prune_react,success
1419,Claim: Joe Rogan was an acrobat.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1887,73,1960,action_prune_react,success
6066,Claim: Jackie (2016 film) was written by Noah Oppenheim.,SUPPORTS,SUPPORTS,1,1,1,2,0,1921,83,2004,action_prune_react,success
9359,Claim: David Packouz is from North America.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1981,63,2044,action_prune_react,success
7169,Claim: Lithuanians are a power group.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,2916,209,3125,action_prune_react,success
9109,Claim: Kuching is in the east of Sarawak.,REFUTES,REFUTES,1,1,1,3,0,3044,102,3146,action_prune_react,success
905,Claim: I Kissed a Girl is part of Katy Perry's second studio album.,SUPPORTS,SUPPORTS,1,1,1,6,0,7297,359,7656,action_prune_react,success
4645,"Claim: Knocked Up was released on Monday June 1, 2007.",NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8841,481,9322,action_prune_react,success
430,Claim: Renato Balestra was born outside of Trieste.,REFUTES,REFUTES,1,1,1,3,0,2933,123,3056,action_prune_react,success
619,Claim: Lois Maxwell turned down the part in A View to a Kill.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3012,156,3168,action_prune_react,success
285,"Claim: On February 2, 2013, Chris Kyle died.",SUPPORTS,SUPPORTS,1,1,1,2,0,1916,59,1975,action_prune_react,success
6739,Claim: Jewell worked with other artists.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1786,91,1877,action_prune_react,success
5493,Claim: Shadowhunters debuted on Freeform.,SUPPORTS,SUPPORTS,1,1,1,2,0,1912,66,1978,action_prune_react,success
8766,Claim: Simón Bolívar was Venezuelan and lived there for 20 years.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1964,304,2268,action_prune_react,success
2667,Claim: Manmohan Singh was a janitor after Jawaharlal Nehru.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1980,148,2128,action_prune_react,success
3750,Claim: A monk lives alone or with other types of people.,REFUTES,SUPPORTS,0,0,0,2,0,1895,116,2011,action_prune_react,success
5960,Claim: The Bahamas is a cat.,REFUTES,REFUTES,1,1,1,2,0,1973,60,2033,action_prune_react,success
9634,Claim: Always stars an actor from Titanic.,REFUTES,NOT ENOUGH INFO,0,0,0,6,0,7307,328,7635,action_prune_react,success
3667,Claim: Ralph Fults was born January 23 1911 and died in 1999.,REFUTES,REFUTES,1,1,1,2,0,1893,111,2004,action_prune_react,success
8684,Claim: Jennifer Lopez was only married once.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9123,422,9545,action_prune_react,success
9428,"Claim: Capsicum chinense is commonly known as the ""bonnet lady"".",REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1868,74,1942,action_prune_react,success
4805,Claim: Roland Emmerich campaigns for the LGBT community.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,2063,96,2159,action_prune_react,success
7858,Claim: The Apple II was designed by Steve Wozniak.,SUPPORTS,SUPPORTS,1,1,1,3,0,2942,108,3050,action_prune_react,success
2745,Claim: Jim Halpert was played by John Krasinski.,SUPPORTS,SUPPORTS,1,1,1,2,0,1888,57,1945,action_prune_react,success
7236,Claim: Chile is in debt.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,10129,634,10763,action_prune_react,success
5536,Claim: Al Jardine sang lead vocals on a song written by C. E. Quick.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,3440,246,3686,action_prune_react,success
3546,Claim: Creedence Clearwater Revival did not have John Fogerty as lead vocalist and guitarist.,REFUTES,REFUTES,1,1,1,2,0,2028,82,2110,action_prune_react,success
9454,Claim: Carlos Santana was liked.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1931,99,2030,action_prune_react,success
193,Claim: Paris (Paris Hilton album) incorporates elements of German.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,2901,135,3036,action_prune_react,success
4,Claim: Telemundo is a English-language television network.,REFUTES,REFUTES,1,1,1,2,0,1913,71,1984,action_prune_react,success
6617,"Claim: Syracuse, New York, had a population of 50,000 according to the 2010 United States Census.",NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9386,468,9854,action_prune_react,success
6348,Claim: Ashton Kutcher is in romantic comedies.,SUPPORTS,SUPPORTS,1,1,1,2,0,1918,96,2014,action_prune_react,success
1399,Claim: West Virginia borders Maryland and Ohio to the northeast.,REFUTES,REFUTES,1,1,1,3,0,2981,123,3104,action_prune_react,success
527,Claim: Kenneth Lonergan is a writer of plays.,SUPPORTS,SUPPORTS,1,1,1,2,0,1946,97,2043,action_prune_react,success
5217,Claim: The Concert for Bangladesh is recognized as a highly successful and influential humanitarian aid jumpsuit.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2015,116,2131,action_prune_react,success
8256,Claim: Randy Savage wears clothes.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1985,71,2056,action_prune_react,success
8100,Claim: Psych takes place in the United States.,SUPPORTS,SUPPORTS,1,1,1,2,0,2053,85,2138,action_prune_react,success
8566,"Claim: Ludwig van Beethoven was born in Bonn, in present day Germany.",NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8574,319,8893,action_prune_react,success
7795,Claim: Fabian Nicieza created characters for Dungeons & Dragons.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1925,97,2022,action_prune_react,success
2594,Claim: Advertising is used to sell an idea.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,2904,291,3195,action_prune_react,success
9341,Claim: Stephen Colbert is a talk show host currently hosting The Late Show.,SUPPORTS,SUPPORTS,1,1,1,2,0,1933,84,2017,action_prune_react,success
5031,Claim: Kuching is the landmass of Sarawak.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2029,100,2129,action_prune_react,success
2692,Claim: Liam Neeson was nominated for three Golden Globe Awards for Best Actor in a Motion Picture Drama.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9363,709,10072,action_prune_react,success
9136,Claim: Reign Over Me is an American movie.,SUPPORTS,SUPPORTS,1,1,1,2,0,1932,73,2005,action_prune_react,success
1952,Claim: Marcus Bentley is a director.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1871,70,1941,action_prune_react,success
9769,Claim: John Dolmayan was born in 1973.,REFUTES,SUPPORTS,0,0,0,3,0,3061,128,3189,action_prune_react,success
4159,Claim: The CONCACAF Champions League is organized for dead bodies.,REFUTES,REFUTES,1,1,1,2,0,1924,86,2010,action_prune_react,success
7978,Claim: Ralph Fults was associated with no criminal organizations.,REFUTES,REFUTES,1,1,1,2,0,1870,87,1957,action_prune_react,success
7365,Claim: Shinji Mikami directed Halo.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1913,55,1968,action_prune_react,success
6837,"Claim: None of the actors in Men in Black II were born on September 15, 1968.",NOT ENOUGH INFO,REFUTES,0,0,0,7,0,10063,523,10586,action_prune_react,success
693,Claim: A Milli is a set of word set to music by someone who came into the world in 1982.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4579,160,4739,action_prune_react,success
1412,Claim: Match Point was an unproduced screenplay by Woody Allen.,REFUTES,REFUTES,1,1,1,2,0,1936,80,2016,action_prune_react,success
9337,Claim: The filming of Dilwale Dulhania Le Jayenge ended in March 1995.,REFUTES,REFUTES,1,1,1,3,0,3196,167,3363,action_prune_react,success
558,Claim: The Closer was a cable drama on TNT.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1882,108,1990,action_prune_react,success
5629,Claim: The Gifted was created by the dark lord.,REFUTES,NOT ENOUGH INFO,0,0,0,4,0,4162,164,4326,action_prune_react,success
1178,Claim: Matteo Renzi served as a Prime Minister starting in February 2014 and ending in December 2016.,SUPPORTS,SUPPORTS,1,1,1,2,0,2338,118,2456,action_prune_react,success
3026,Claim: Yandex operates only outside of Kazakhstan.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,8555,547,9102,action_prune_react,success
5518,Claim: Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,2011,126,2137,action_prune_react,success
1122,Claim: Bradley Fuller refuses to be a filmmaker.,REFUTES,REFUTES,1,1,1,2,0,1937,81,2018,action_prune_react,success
1347,Claim: Bradley Fuller is a producer.,SUPPORTS,SUPPORTS,1,1,1,2,0,1931,55,1986,action_prune_react,success
8720,Claim: The dress inspired fresh insights into dressmaking.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,1,0,858,53,911,action_prune_react,success
3017,Claim: Men in Black II features Tommy Lee Jones.,SUPPORTS,SUPPORTS,1,1,1,2,0,1953,69,2022,action_prune_react,success
913,Claim: Hedda Gabler's world premiere took place on film.,REFUTES,NOT ENOUGH INFO,0,0,0,4,0,4243,203,4446,action_prune_react,success
4832,Claim: Randy Savage's voice is typically very low pitched.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,3016,173,3189,action_prune_react,success
2570,"Claim: For four years, Ann Richards was the Governor of Texas.",SUPPORTS,SUPPORTS,1,1,1,2,0,1902,75,1977,action_prune_react,success
1680,Claim: Melancholia was directed by Lars von Trier.,SUPPORTS,SUPPORTS,1,1,1,4,0,4377,238,4615,action_prune_react,success
7539,Claim: Veeru Devgan is from Asia.,SUPPORTS,SUPPORTS,1,1,1,2,0,1970,59,2029,action_prune_react,success
4328,Claim: The Winds of Winter is not an episode.,SUPPORTS,REFUTES,0,0,0,2,0,1887,74,1961,action_prune_react,success
7847,Claim: Swordfish (film) is a film that is about a farmer..,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1891,72,1963,action_prune_react,success
6579,Claim: CHiPs is based on a popular TV series of the same name.,SUPPORTS,SUPPORTS,1,1,1,2,0,1924,85,2009,action_prune_react,success
6331,Claim: Chris Eubank Jr. is exclusively from France.,REFUTES,REFUTES,1,1,1,2,0,1882,71,1953,action_prune_react,success
5922,Claim: Avenged Sevenfold's fourth studio album is Avenged Sevenfold.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9217,360,9577,action_prune_react,success
5352,Claim: Asylum Records is an American record label founded in 1979 by David Geffen and partner Elliot Roberts.,REFUTES,SUPPORTS,0,0,0,2,0,1924,78,2002,action_prune_react,success
6447,Claim: Southpaw is an American film.,SUPPORTS,SUPPORTS,1,1,1,3,0,2920,103,3023,action_prune_react,success
9767,Claim: Michigan is a top destination for recreational legislation.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,6,0,7488,618,8106,action_prune_react,success
8806,Claim: Drake Bell released an EP.,SUPPORTS,SUPPORTS,1,1,1,3,0,3215,124,3339,action_prune_react,success
4027,Claim: Fred Armisen is a cat.,REFUTES,REFUTES,1,1,1,2,0,1900,69,1969,action_prune_react,success
1720,Claim: Chris Eubank Jr. was an only child.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,9170,586,9756,action_prune_react,success
5025,Claim: The Bloods are identified by the red bandanas worn by their members.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,2937,144,3081,action_prune_react,success
4062,Claim: Andrew Kevin Walker is a director.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1877,65,1942,action_prune_react,success
3764,Claim: John Glen directs A View to a Kill.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,8452,361,8813,action_prune_react,success
2729,Claim: The Chagatai language was completely extinct by the 1700s.,REFUTES,REFUTES,1,1,1,2,0,2001,83,2084,action_prune_react,success
6165,Claim: A Milli is by an Egyptian.,REFUTES,REFUTES,1,1,1,2,0,1921,64,1985,action_prune_react,success
1404,Claim: Bermuda Triangle is in the eastern part of the Atlantic Ocean.,REFUTES,REFUTES,1,1,1,3,0,3000,135,3135,action_prune_react,success
2623,Claim: Highway to Heaven began airing in 1994.,REFUTES,REFUTES,1,1,1,2,0,1998,88,2086,action_prune_react,success
4099,Claim: Poldark series two began sometime after Golden Ratio.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,9556,569,10125,action_prune_react,success
754,Claim: Baz Luhrmann's film Australia stars Nicole Kidman as Donkey Kong.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,10246,413,10659,action_prune_react,success
825,Claim: Heavy Metal music was developed in Europe.,SUPPORTS,REFUTES,0,0,0,4,0,4165,145,4310,action_prune_react,success
1738,Claim: Happiness in Slavery is a song by Nine Inch Nails.,SUPPORTS,SUPPORTS,1,1,1,2,0,1925,71,1996,action_prune_react,success
6224,Claim: The Arctic will be unaffected by global warming.,REFUTES,REFUTES,1,1,1,3,0,3239,135,3374,action_prune_react,success
6535,Claim: Hush (2016 film) was not produced by Jason Blum.,REFUTES,REFUTES,1,1,1,4,0,4385,222,4607,action_prune_react,success
7832,Claim: Dakota Fanning is Canadian.,REFUTES,REFUTES,1,1,1,2,0,1983,59,2042,action_prune_react,success
4754,Claim: Eva Green had a career.,SUPPORTS,SUPPORTS,1,1,1,2,0,1943,62,2005,action_prune_react,success
633,Claim: Youtube is ranked as one of the top three most popular sites in the world.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,2987,189,3176,action_prune_react,success
3823,Claim: Part of Hindu Kush is higher than the Himalayas.,REFUTES,NOT ENOUGH INFO,0,0,0,4,0,4162,235,4397,action_prune_react,success
6087,Claim: Britt Robertson portrayed the role of an avacodo.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1929,89,2018,action_prune_react,success
4992,Claim: Ludwig van Beethoven was abandoned by his father Johann van Beethoven and Christian Gottlob Neefe.,REFUTES,NOT ENOUGH INFO,0,0,0,6,0,7183,351,7534,action_prune_react,success
8661,Claim: The Endless River is Pink Floyd's original band name.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3401,155,3556,action_prune_react,success
5954,Claim: Miracle at St. Anna is set primarily in the mountains.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1906,110,2016,action_prune_react,success
927,Claim: A River Runs Through It has lost every Academy Award.,REFUTES,REFUTES,1,1,1,4,0,4203,211,4414,action_prune_react,success
7288,Claim: Sebastian Stan was nominated for a Critics' Choice Television Award.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1982,88,2070,action_prune_react,success
5166,Claim: Frozen ranks as the highest-grossing live action film of all time.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,6,1,6938,338,7276,action_prune_react,success
818,Claim: Due Date was shot in space.,REFUTES,REFUTES,1,1,1,3,0,2920,100,3020,action_prune_react,success
9794,Claim: Wish Upon did not star Ryan Phillipe.,REFUTES,REFUTES,1,1,1,2,0,1894,77,1971,action_prune_react,success
8747,Claim: Mickey Rourke was unable to appear in The Expendables.,REFUTES,REFUTES,1,1,1,4,0,4519,187,4706,action_prune_react,success
7196,Claim: Earl Scruggs was involved in bluegrass music for many years.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1902,92,1994,action_prune_react,success
9356,Claim: Contracts are what Lockheed Martin works for.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,2224,187,2411,action_prune_react,success
546,Claim: Michael Vick was born and raised in the United States.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,2987,155,3142,action_prune_react,success
4091,Claim: Fist of Legend is a remake of another movie.,SUPPORTS,SUPPORTS,1,1,1,2,0,1980,76,2056,action_prune_react,success
4384,Claim: Alexandra Daddario is American.,SUPPORTS,SUPPORTS,1,1,1,2,0,1924,57,1981,action_prune_react,success
3254,Claim: The Chagatai language went extinct in the 1990s.,REFUTES,REFUTES,1,1,1,2,0,1998,118,2116,action_prune_react,success
3053,Claim: The human brain is set apart from mammalian brains by the size of the cerebral cortex.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8985,521,9506,action_prune_react,success
404,Claim: Goosebumps (film) is penned by Darren Lemke.,SUPPORTS,SUPPORTS,1,1,1,2,0,1829,67,1896,action_prune_react,success
6611,Claim: Happiness in Slavery is a not song by a band.,REFUTES,REFUTES,1,1,1,2,0,1924,81,2005,action_prune_react,success
8847,Claim: Ashley Cole only plays Minor League Soccer.,REFUTES,REFUTES,1,1,1,2,0,1993,76,2069,action_prune_react,success
2919,Claim: Sidse Babett Knudsen refuses to work in theater.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2107,74,2181,action_prune_react,success
1167,Claim: Down With Love is a 2004 film.,REFUTES,REFUTES,1,1,1,3,0,3133,103,3236,action_prune_react,success
8408,Claim: V. V. Vinayak directed a movie with Sayyeshaa in it.,SUPPORTS,SUPPORTS,1,1,1,6,0,7519,387,7906,action_prune_react,success
5972,Claim: Tom Baker has narrated American audio books.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,4,0,4206,198,4404,action_prune_react,success
6036,Claim: Happiness in Slavery is a song by an American band.,SUPPORTS,REFUTES,0,0,0,2,0,1925,80,2005,action_prune_react,success
5168,Claim: Penguin Books is in the book business.,SUPPORTS,SUPPORTS,1,1,1,2,0,2013,84,2097,action_prune_react,success
9670,"Claim: The Bloods was founded in San Diego, California.",REFUTES,REFUTES,1,1,1,2,0,1866,65,1931,action_prune_react,success
5006,Claim: Ashton Kutcher was not directed by Ivan Reitman.,REFUTES,REFUTES,1,1,1,5,0,5506,307,5813,action_prune_react,success
4425,Claim: In the End has instruments in it.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4104,227,4331,action_prune_react,success
2294,Claim: Dakota Fanning was in American film roles.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1993,104,2097,action_prune_react,success
6464,Claim: West Virginia borders Maine to the northeast.,NOT ENOUGH INFORMATION,REFUTES,0,0,0,7,0,8430,492,8922,action_prune_react,success
8477,Claim: Finding Dory was written.,SUPPORTS,SUPPORTS,1,1,1,3,0,2966,136,3102,action_prune_react,success
5871,Claim: In a Lonely Place had nothing to do with any novel by Dorthy B. Hughes.,REFUTES,REFUTES,1,1,1,2,0,1861,95,1956,action_prune_react,success
232,Claim: Global warming threatens food security.,SUPPORTS,SUPPORTS,1,1,1,3,0,3056,150,3206,action_prune_react,success
880,Claim: Lemmy was recognized for his looks.,SUPPORTS,SUPPORTS,1,1,1,2,0,2052,75,2127,action_prune_react,success
9476,Claim: The Hindu Kush refers only to a strain of marijuana.,REFUTES,REFUTES,1,1,1,2,0,2014,71,2085,action_prune_react,success
7051,Claim: Peking University is in a unitary sovereign state that's located in East Asia.,NOT ENOUGH INFO,REFUTES,0,0,0,8,1,10244,287,10531,action_prune_react,success
5733,Claim: Roland Emmerich is a collector of Picasso paintings.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,3400,142,3542,action_prune_react,success
9370,Claim: Brad Wilk co-founded Rage with Tom Morello and Zach Galifianakis.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3107,166,3273,action_prune_react,success
8379,Claim: L.A. Reid hasn't served as a CEO.,REFUTES,REFUTES,1,1,1,2,0,2060,131,2191,action_prune_react,success
9395,Claim: Jeong Hyeong-don is a stand-up comedian.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1952,146,2098,action_prune_react,success
2576,Claim: Stan Beeman is in a show.,SUPPORTS,SUPPORTS,1,1,1,2,0,1960,73,2033,action_prune_react,success
3095,Claim: David Spade appeared in Tommy Boy.,SUPPORTS,SUPPORTS,1,1,1,4,1,3780,82,3862,action_prune_react,success
3389,Claim: Tilda Swinton is a fashion artist.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1864,71,1935,action_prune_react,success
5501,Claim: Wentworth Miller is yet to make his screenwriting debut.,REFUTES,REFUTES,1,1,1,2,0,2024,78,2102,action_prune_react,success
7320,Claim: Lockhead Martin F-35 Lightning II was incapable of flying.,REFUTES,REFUTES,1,1,1,2,0,1997,100,2097,action_prune_react,success
9459,Claim: Aleister Crowley was a poet.,SUPPORTS,SUPPORTS,1,1,1,2,0,1917,73,1990,action_prune_react,success
9174,Claim: Angela Bassett received a bachelor of arts degree.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,3132,130,3262,action_prune_react,success
6696,Claim: Despacito has a version which features a musician.,SUPPORTS,SUPPORTS,1,1,1,2,0,2104,87,2191,action_prune_react,success
273,Claim: Mani Ratnam is widely credited with altering the profile of Indian cuisine.,REFUTES,REFUTES,1,1,1,2,0,1965,93,2058,action_prune_react,success
9536,Claim: Marvel vs. Capcom: Infinite discontinues the traditional assist mechanic of the series.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8699,609,9308,action_prune_react,success
3550,Claim: Pearl Jam is a band.,SUPPORTS,SUPPORTS,1,1,1,2,0,1949,54,2003,action_prune_react,success
2161,Claim: Global warming is expected to result in the retreat of climate change deniers.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,6,0,7547,719,8266,action_prune_react,success
9989,Claim: Reign Over Me stars people.,SUPPORTS,SUPPORTS,1,1,1,2,0,1932,84,2016,action_prune_react,success
5555,Claim: I Kissed a Girl was recorded by cats.,REFUTES,REFUTES,1,1,1,2,0,1848,72,1920,action_prune_react,success
6747,Claim: Shawn Carlson was born in Spain.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1922,108,2030,action_prune_react,success
244,Claim: Angelsberg is in Canada.,REFUTES,REFUTES,1,1,1,2,0,1841,46,1887,action_prune_react,success
9666,Claim: Wentworth Miller made his screenwriting debut.,SUPPORTS,SUPPORTS,1,1,1,2,0,2017,66,2083,action_prune_react,success
6849,Claim: Riddick is in a documentary.,REFUTES,REFUTES,1,1,1,3,0,2932,122,3054,action_prune_react,success
5891,Claim: Green Day's final album with Lookout Records was Kerplunk.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4389,235,4624,action_prune_react,success
4320,Claim: Dave Gibbons is an English letterer.,SUPPORTS,SUPPORTS,1,1,1,2,0,1890,66,1956,action_prune_react,success
3804,Claim: Philomena was nominated.,SUPPORTS,SUPPORTS,1,1,1,4,0,4688,198,4886,action_prune_react,success
5440,Claim: Aristotle never visited Athens.,REFUTES,REFUTES,1,1,1,2,0,1891,72,1963,action_prune_react,success
6349,"Claim: The Bloods are a primarily, though not exclusively, Asian street gang.",REFUTES,REFUTES,1,1,1,2,0,1872,67,1939,action_prune_react,success
3015,Claim: James VI and I was a leader.,SUPPORTS,SUPPORTS,1,1,1,2,0,1953,66,2019,action_prune_react,success
6991,Claim: Luis Fonsi is a rapper.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1906,77,1983,action_prune_react,success
6526,Claim: Dave Gibbons was born at a Planet Fitness.,REFUTES,REFUTES,1,1,1,2,0,1890,64,1954,action_prune_react,success
16,Claim: Sean Penn is only ever a stage actor.,REFUTES,REFUTES,1,1,1,2,0,1896,92,1988,action_prune_react,success
3306,Claim: The Mighty Ducks was produced by a subsidiary of Walt Disney Studios.,SUPPORTS,SUPPORTS,1,1,1,3,0,2997,144,3141,action_prune_react,success
4885,Claim: Chris Kyle was a sniper and a veteran.,SUPPORTS,SUPPORTS,1,1,1,2,0,1907,85,1992,action_prune_react,success
7083,"Claim: Camden, New Jersey is the home of a school that was founded as a result of a referendum in 1926.",REFUTES,NOT ENOUGH INFO,0,0,0,4,0,4388,193,4581,action_prune_react,success
6971,Claim: In the End was released through a company.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1923,104,2027,action_prune_react,success
4923,Claim: TV Choice features programming listings.,SUPPORTS,SUPPORTS,1,1,1,2,0,1870,64,1934,action_prune_react,success
6829,Claim: Happiness in Slavery is not a song by a band.,REFUTES,REFUTES,1,1,1,2,0,1924,80,2004,action_prune_react,success
2186,Claim: Bad Romance is a single by Lady Gaga.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1923,102,2025,action_prune_react,success
2107,Claim: Melancholia stars only men.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9542,526,10068,action_prune_react,success
3266,Claim: Trollhunters was only created for Hulu.,REFUTES,REFUTES,1,1,1,3,0,2915,104,3019,action_prune_react,success
8571,Claim: There is a film that is about an ex-convict titled Swordfish (film).,SUPPORTS,SUPPORTS,1,1,1,2,0,1908,88,1996,action_prune_react,success
846,Claim: The Cry of the Owl is based on Patricia Highsmith's eighth movie.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,8880,537,9417,action_prune_react,success
7445,Claim: Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,8787,332,9119,action_prune_react,success
7831,Claim: Meteora is Linkin Park's second studio album.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4750,200,4950,action_prune_react,success
8350,Claim: Brad Wilk was a drummer for a soft rock band.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1997,107,2104,action_prune_react,success
5855,Claim: Pirates of the Caribbean was added to Magic Kingdom in 1993.,REFUTES,REFUTES,1,1,1,3,0,3043,124,3167,action_prune_react,success
8808,Claim: Lithuanians are alien to Lithuania.,REFUTES,REFUTES,1,1,1,3,0,2947,109,3056,action_prune_react,success
7423,Claim: James Earl Jones is known for his voice acting.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9542,573,10115,action_prune_react,success
9055,Claim: A monster may produce emotions.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4022,172,4194,action_prune_react,success
3547,Claim: The Chagatai language was the shared literary language of Central Asia until the 19th century.,SUPPORTS,REFUTES,0,0,0,2,0,2022,119,2141,action_prune_react,success
9409,Claim: French Indochina was in Southeast Asia.,SUPPORTS,SUPPORTS,1,1,1,2,0,1979,75,2054,action_prune_react,success
7989,Claim: The Hundred Years' War features the Lancastrian War.,SUPPORTS,SUPPORTS,1,1,1,3,0,3072,137,3209,action_prune_react,success
41,Claim: Saxony is in Ireland.,REFUTES,REFUTES,1,1,1,2,0,1903,56,1959,action_prune_react,success
4728,Claim: Girl is only by a recording engineer.,REFUTES,REFUTES,1,1,1,4,0,4335,259,4594,action_prune_react,success
1594,Claim: Giada at Home was only available via satellite.,REFUTES,REFUTES,1,1,1,2,0,1906,90,1996,action_prune_react,success
669,Claim: AMGTV is a television network that is family-oriented.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1931,81,2012,action_prune_react,success
3747,Claim: Live Through This is an anthology.,REFUTES,REFUTES,1,1,1,2,0,1926,144,2070,action_prune_react,success
446,Claim: Stripes was the first significant film role for Leonard Nimoy.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3184,228,3412,action_prune_react,success
5030,Claim: Earl Scruggs played bluegrass music.,SUPPORTS,SUPPORTS,1,1,1,2,0,1889,89,1978,action_prune_react,success
5161,Claim: Brazzers is based in fiction.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1990,81,2071,action_prune_react,success
