question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
4080,Claim: Paris (Paris Hilton album) incorporates rhythm and lyrics of soul.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,16,0,18993,1113,20106,majority_voting,success
9871,Claim: Home for the Holidays stars the second child of Charlie Chaplin,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,19,0,22904,1230,24134,majority_voting,success
2985,Claim: Efraim Diveroli is a Spaniard.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5569,196,5765,majority_voting,success
5364,Claim: Reign Over Me was written and directed by Mike Binder in 2001.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6924,355,7279,majority_voting,success
120,Claim: The 14th Dalai Lama lives in Japan exclusively.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6087,260,6347,majority_voting,success
9141,Claim: Gordon Ramsay has killed apprentices.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,9,1,9894,507,10401,majority_voting,success
4324,"Claim: Ashley Cole was born December 20, 1980 in Sweden.",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,7136,254,7390,majority_voting,success
7309,Claim: Liverpool is outside of the United Kingdom.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5762,210,5972,majority_voting,success
1527,Claim: T2 Trainspotting is set in and around a city.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5869,190,6059,majority_voting,success
7706,Claim: Awkward Black Girl was made by Issa Rae.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6726,243,6969,majority_voting,success
7453,Claim: San Diego Comic-Con was not founded in 1970.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,7337,318,7655,majority_voting,success
6544,Claim: Brazzers is not based in Canada.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,12303,695,12998,majority_voting,success
3255,Claim: NPR played a song by Jewell.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,11,0,11480,680,12160,majority_voting,success
6047,Claim: The FBI declared Tamerlan Tsarnaev to be a suspect of a bombing.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,1,23824,1406,25230,majority_voting,success
8422,Claim: Sleipnir appears in Norse brochures.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,6010,269,6279,majority_voting,success
7587,Claim: Ian Brennan only works in mining.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,7699,358,8057,majority_voting,success
8275,Claim: Touchscreens are used in telephones.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,6704,338,7042,majority_voting,success
9923,Claim: Wentworth Miller made his screenwriting debut with the 2013 Stoker.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,8245,324,8569,majority_voting,success
1419,Claim: Joe Rogan was an acrobat.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5672,206,5878,majority_voting,success
6066,Claim: Jackie (2016 film) was written by Noah Oppenheim.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,6836,312,7148,majority_voting,success
9359,Claim: David Packouz is from North America.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5915,169,6084,majority_voting,success
7169,Claim: Lithuanians are a power group.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5409,456,5865,majority_voting,success
9109,Claim: Kuching is in the east of Sarawak.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,8177,315,8492,majority_voting,success
905,Claim: I Kissed a Girl is part of Katy Perry's second studio album.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,10,0,10119,487,10606,majority_voting,success
4645,"Claim: Knocked Up was released on Monday June 1, 2007.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,19,0,23416,1009,24425,majority_voting,success
430,Claim: Renato Balestra was born outside of Trieste.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6764,228,6992,majority_voting,success
619,Claim: Lois Maxwell turned down the part in A View to a Kill.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,13,0,14972,900,15872,majority_voting,success
285,"Claim: On February 2, 2013, Chris Kyle died.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,8175,317,8492,majority_voting,success
6739,Claim: Jewell worked with other artists.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,6,0,5359,250,5609,majority_voting,success
5493,Claim: Shadowhunters debuted on Freeform.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,7734,270,8004,majority_voting,success
8766,Claim: Simón Bolívar was Venezuelan and lived there for 20 years.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,8619,745,9364,majority_voting,success
2667,Claim: Manmohan Singh was a janitor after Jawaharlal Nehru.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,13,0,14940,920,15860,majority_voting,success
3750,Claim: A monk lives alone or with other types of people.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,10,2,10669,1235,11904,majority_voting,success
5960,Claim: The Bahamas is a cat.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5931,199,6130,majority_voting,success
9634,Claim: Always stars an actor from Titanic.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,17,0,20530,1082,21612,majority_voting,success
3667,Claim: Ralph Fults was born January 23 1911 and died in 1999.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5677,323,6000,majority_voting,success
8684,Claim: Jennifer Lopez was only married once.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,17,0,20505,746,21251,majority_voting,success
9428,"Claim: Capsicum chinense is commonly known as the ""bonnet lady"".",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5599,232,5831,majority_voting,success
4805,Claim: Roland Emmerich campaigns for the LGBT community.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,8542,411,8953,majority_voting,success
7858,Claim: The Apple II was designed by Steve Wozniak.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,6795,252,7047,majority_voting,success
2745,Claim: Jim Halpert was played by John Krasinski.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5682,189,5871,majority_voting,success
7236,Claim: Chile is in debt.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,15,1,19731,1132,20863,majority_voting,success
5536,Claim: Al Jardine sang lead vocals on a song written by C. E. Quick.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,12,0,13919,960,14879,majority_voting,success
3546,Claim: Creedence Clearwater Revival did not have John Fogerty as lead vocalist and guitarist.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6086,258,6344,majority_voting,success
9454,Claim: Carlos Santana was liked.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5818,283,6101,majority_voting,success
193,Claim: Paris (Paris Hilton album) incorporates elements of German.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5541,264,5805,majority_voting,success
4,Claim: Telemundo is a English-language television network.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5738,215,5953,majority_voting,success
6617,"Claim: Syracuse, New York, had a population of 50,000 according to the 2010 United States Census.",NOT ENOUGH INFORMATION,REFUTES,0.0,0.0,0.0,17,0,21136,1175,22311,majority_voting,success
6348,Claim: Ashton Kutcher is in romantic comedies.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5748,277,6025,majority_voting,success
1399,Claim: West Virginia borders Maryland and Ohio to the northeast.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,11140,425,11565,majority_voting,success
527,Claim: Kenneth Lonergan is a writer of plays.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5838,231,6069,majority_voting,success
5217,Claim: The Concert for Bangladesh is recognized as a highly successful and influential humanitarian aid jumpsuit.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,7396,520,7916,majority_voting,success
8256,Claim: Randy Savage wears clothes.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5964,225,6189,majority_voting,success
8100,Claim: Psych takes place in the United States.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,8326,326,8652,majority_voting,success
8566,"Claim: Ludwig van Beethoven was born in Bonn, in present day Germany.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,15,0,17453,709,18162,majority_voting,success
7795,Claim: Fabian Nicieza created characters for Dungeons & Dragons.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,8300,449,8749,majority_voting,success
2594,Claim: Advertising is used to sell an idea.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,7568,532,8100,majority_voting,success
9341,Claim: Stephen Colbert is a talk show host currently hosting The Late Show.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5805,269,6074,majority_voting,success
5031,Claim: Kuching is the landmass of Sarawak.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,7173,388,7561,majority_voting,success
2692,Claim: Liam Neeson was nominated for three Golden Globe Awards for Best Actor in a Motion Picture Drama.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,21,0,27376,1584,28960,majority_voting,success
9136,Claim: Reign Over Me is an American movie.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5788,203,5991,majority_voting,success
1952,Claim: Marcus Bentley is a director.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5607,220,5827,majority_voting,success
9769,Claim: John Dolmayan was born in 1973.,REFUTES,SUPPORTS,0.0,0.0,0.0,7,0,7024,206,7230,majority_voting,success
4159,Claim: The CONCACAF Champions League is organized for dead bodies.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5766,264,6030,majority_voting,success
7978,Claim: Ralph Fults was associated with no criminal organizations.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5610,250,5860,majority_voting,success
7365,Claim: Shinji Mikami directed Halo.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,10,0,11086,571,11657,majority_voting,success
6837,"Claim: None of the actors in Men in Black II were born on September 15, 1968.",NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,21,0,27559,1060,28619,majority_voting,success
693,Claim: A Milli is a set of word set to music by someone who came into the world in 1982.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,17,0,20145,713,20858,majority_voting,success
1412,Claim: Match Point was an unproduced screenplay by Woody Allen.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6831,281,7112,majority_voting,success
9337,Claim: The filming of Dilwale Dulhania Le Jayenge ended in March 1995.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9605,523,10128,majority_voting,success
558,Claim: The Closer was a cable drama on TNT.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5646,315,5961,majority_voting,success
5629,Claim: The Gifted was created by the dark lord.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,20,1,24550,1123,25673,majority_voting,success
1178,Claim: Matteo Renzi served as a Prime Minister starting in February 2014 and ending in December 2016.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,10323,602,10925,majority_voting,success
3026,Claim: Yandex operates only outside of Kazakhstan.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,13,0,14159,747,14906,majority_voting,success
5518,Claim: Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,9,1,10145,576,10721,majority_voting,success
1122,Claim: Bradley Fuller refuses to be a filmmaker.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5812,231,6043,majority_voting,success
1347,Claim: Bradley Fuller is a producer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5793,176,5969,majority_voting,success
8720,Claim: The dress inspired fresh insights into dressmaking.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,5,0,4598,249,4847,majority_voting,success
3017,Claim: Men in Black II features Tommy Lee Jones.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,7974,273,8247,majority_voting,success
913,Claim: Hedda Gabler's world premiere took place on film.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,14,0,16218,1008,17226,majority_voting,success
4832,Claim: Randy Savage's voice is typically very low pitched.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,7031,341,7372,majority_voting,success
2570,"Claim: For four years, Ann Richards was the Governor of Texas.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,6759,295,7054,majority_voting,success
1680,Claim: Melancholia was directed by Lars von Trier.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,13,0,16553,494,17047,majority_voting,success
7539,Claim: Veeru Devgan is from Asia.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5893,185,6078,majority_voting,success
4328,Claim: The Winds of Winter is not an episode.,SUPPORTS,REFUTES,0.0,0.0,0.0,6,0,5658,225,5883,majority_voting,success
7847,Claim: Swordfish (film) is a film that is about a farmer..,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5677,217,5894,majority_voting,success
6579,Claim: CHiPs is based on a popular TV series of the same name.,REFUTES,SUPPORTS,0.0,0.0,0.0,6,0,5811,445,6256,majority_voting,success
6331,Claim: Chris Eubank Jr. is exclusively from France.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6776,275,7051,majority_voting,success
5922,Claim: Avenged Sevenfold's fourth studio album is Avenged Sevenfold.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,18,1,21985,1062,23047,majority_voting,success
5352,Claim: Asylum Records is an American record label founded in 1979 by David Geffen and partner Elliot Roberts.,REFUTES,SUPPORTS,0.0,0.0,0.0,6,0,5767,266,6033,majority_voting,success
6447,Claim: Southpaw is an American film.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,10,0,9973,378,10351,majority_voting,success
9767,Claim: Michigan is a top destination for recreational legislation.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,13,0,15975,1185,17160,majority_voting,success
8806,Claim: Drake Bell released an EP.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,10,0,10859,389,11248,majority_voting,success
4027,Claim: Fred Armisen is a cat.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5696,206,5902,majority_voting,success
1720,Claim: Chris Eubank Jr. was an only child.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,1,21306,1099,22405,majority_voting,success
5025,Claim: The Bloods are identified by the red bandanas worn by their members.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,6688,345,7033,majority_voting,success
4062,Claim: Andrew Kevin Walker is a director.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5629,193,5822,majority_voting,success
3764,Claim: John Glen directs A View to a Kill.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,22,1,28977,1327,30304,majority_voting,success
2729,Claim: The Chagatai language was completely extinct by the 1700s.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6009,255,6264,majority_voting,success
6165,Claim: A Milli is by an Egyptian.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5780,211,5991,majority_voting,success
1404,Claim: Bermuda Triangle is in the eastern part of the Atlantic Ocean.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,7950,375,8325,majority_voting,success
2623,Claim: Highway to Heaven began airing in 1994.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5993,272,6265,majority_voting,success
754,Claim: Baz Luhrmann's film Australia stars Nicole Kidman as Donkey Kong.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,14524,715,15239,majority_voting,success
825,Claim: Heavy Metal music was developed in Europe.,SUPPORTS,REFUTES,0.0,0.0,0.0,10,0,10296,379,10675,majority_voting,success
1738,Claim: Happiness in Slavery is a song by Nine Inch Nails.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5771,205,5976,majority_voting,success
6224,Claim: The Arctic will be unaffected by global warming.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9732,454,10186,majority_voting,success
6535,Claim: Hush (2016 film) was not produced by Jason Blum.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,11904,611,12515,majority_voting,success
7832,Claim: Dakota Fanning is Canadian.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5943,172,6115,majority_voting,success
4754,Claim: Eva Green had a career.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5826,190,6016,majority_voting,success
633,Claim: Youtube is ranked as one of the top three most popular sites in the world.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,18,0,21967,1234,23201,majority_voting,success
3823,Claim: Part of Hindu Kush is higher than the Himalayas.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,19,0,23970,940,24910,majority_voting,success
6087,Claim: Britt Robertson portrayed the role of an avacodo.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,6898,298,7196,majority_voting,success
4992,Claim: Ludwig van Beethoven was abandoned by his father Johann van Beethoven and Christian Gottlob Neefe.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,20,0,25810,1469,27279,majority_voting,success
8661,Claim: The Endless River is Pink Floyd's original band name.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,0,14221,691,14912,majority_voting,success
5954,Claim: Miracle at St. Anna is set primarily in the mountains.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,11,0,11574,707,12281,majority_voting,success
927,Claim: A River Runs Through It has lost every Academy Award.,REFUTES,REFUTES,1.0,1.0,1.0,10,0,10203,425,10628,majority_voting,success
7288,Claim: Sebastian Stan was nominated for a Critics' Choice Television Award.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,7,0,7051,324,7375,majority_voting,success
5166,Claim: Frozen ranks as the highest-grossing live action film of all time.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,0,14968,901,15869,majority_voting,success
818,Claim: Due Date was shot in space.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,11136,455,11591,majority_voting,success
9794,Claim: Wish Upon did not star Ryan Phillipe.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,7727,318,8045,majority_voting,success
8747,Claim: Mickey Rourke was unable to appear in The Expendables.,REFUTES,REFUTES,1.0,1.0,1.0,14,0,16395,1095,17490,majority_voting,success
7196,Claim: Earl Scruggs was involved in bluegrass music for many years.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5708,274,5982,majority_voting,success
9356,Claim: Contracts are what Lockheed Martin works for.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,6676,699,7375,majority_voting,success
546,Claim: Michael Vick was born and raised in the United States.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,10,0,11467,1158,12625,majority_voting,success
4091,Claim: Fist of Legend is a remake of another movie.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5957,246,6203,majority_voting,success
4384,Claim: Alexandra Daddario is American.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,6798,218,7016,majority_voting,success
3254,Claim: The Chagatai language went extinct in the 1990s.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6002,319,6321,majority_voting,success
3053,Claim: The human brain is set apart from mammalian brains by the size of the cerebral cortex.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,0,21828,1381,23209,majority_voting,success
404,Claim: Goosebumps (film) is penned by Darren Lemke.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,6519,239,6758,majority_voting,success
6611,Claim: Happiness in Slavery is a not song by a band.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5771,241,6012,majority_voting,success
8847,Claim: Ashley Cole only plays Minor League Soccer.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5979,231,6210,majority_voting,success
2919,Claim: Sidse Babett Knudsen refuses to work in theater.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,6318,220,6538,majority_voting,success
1167,Claim: Down With Love is a 2004 film.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9451,351,9802,majority_voting,success
8408,Claim: V. V. Vinayak directed a movie with Sayyeshaa in it.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,19,0,24315,1247,25562,majority_voting,success
5972,Claim: Tom Baker has narrated American audio books.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,12816,695,13511,majority_voting,success
6036,Claim: Happiness in Slavery is a song by an American band.,SUPPORTS,REFUTES,0.0,0.0,0.0,10,0,10433,401,10834,majority_voting,success
5168,Claim: Penguin Books is in the book business.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6034,267,6301,majority_voting,success
9670,"Claim: The Bloods was founded in San Diego, California.",REFUTES,REFUTES,1.0,1.0,1.0,6,0,5594,194,5788,majority_voting,success
5006,Claim: Ashton Kutcher was not directed by Ivan Reitman.,REFUTES,REFUTES,1.0,1.0,1.0,13,0,14965,759,15724,majority_voting,success
4425,Claim: In the End has instruments in it.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,8,0,7825,294,8119,majority_voting,success
2294,Claim: Dakota Fanning was in American film roles.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,6793,351,7144,majority_voting,success
6464,Claim: West Virginia borders Maine to the northeast.,REFUTES,REFUTES,1.0,1.0,1.0,16,0,18449,811,19260,majority_voting,success
8477,Claim: Finding Dory was written.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,7821,368,8189,majority_voting,success
5871,Claim: In a Lonely Place had nothing to do with any novel by Dorthy B. Hughes.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,7793,423,8216,majority_voting,success
232,Claim: Global warming threatens food security.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,13,0,14706,746,15452,majority_voting,success
880,Claim: Lemmy was recognized for his looks.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6193,289,6482,majority_voting,success
9476,Claim: The Hindu Kush refers only to a strain of marijuana.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6041,236,6277,majority_voting,success
7051,Claim: Peking University is in a unitary sovereign state that's located in East Asia.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,21,1,25956,1037,26993,majority_voting,success
5733,Claim: Roland Emmerich is a collector of Picasso paintings.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,6201,266,6467,majority_voting,success
9370,Claim: Brad Wilk co-founded Rage with Tom Morello and Zach Galifianakis.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,13,0,15797,1303,17100,majority_voting,success
8379,Claim: L.A. Reid hasn't served as a CEO.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6180,358,6538,majority_voting,success
9395,Claim: Jeong Hyeong-don is a stand-up comedian.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5857,405,6262,majority_voting,success
2576,Claim: Stan Beeman is in a show.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5880,214,6094,majority_voting,success
3095,Claim: David Spade appeared in Tommy Boy.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,11,2,10526,297,10823,majority_voting,success
3389,Claim: Tilda Swinton is a fashion artist.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5591,219,5810,majority_voting,success
5501,Claim: Wentworth Miller is yet to make his screenwriting debut.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,7124,283,7407,majority_voting,success
7320,Claim: Lockhead Martin F-35 Lightning II was incapable of flying.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9214,552,9766,majority_voting,success
9459,Claim: Aleister Crowley was a poet.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5749,202,5951,majority_voting,success
9174,Claim: Angela Bassett received a bachelor of arts degree.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,7,0,6915,234,7149,majority_voting,success
6696,Claim: Despacito has a version which features a musician.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6310,236,6546,majority_voting,success
273,Claim: Mani Ratnam is widely credited with altering the profile of Indian cuisine.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5892,264,6156,majority_voting,success
9536,Claim: Marvel vs. Capcom: Infinite discontinues the traditional assist mechanic of the series.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,17,0,19582,1169,20751,majority_voting,success
3550,Claim: Pearl Jam is a band.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5845,155,6000,majority_voting,success
2161,Claim: Global warming is expected to result in the retreat of climate change deniers.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5621,406,6027,majority_voting,success
9989,Claim: Reign Over Me stars people.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,6822,266,7088,majority_voting,success
5555,Claim: I Kissed a Girl was recorded by cats.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5548,216,5764,majority_voting,success
6747,Claim: Shawn Carlson was born in Spain.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5755,240,5995,majority_voting,success
244,Claim: Angelsberg is in Canada.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5524,139,5663,majority_voting,success
9666,Claim: Wentworth Miller made his screenwriting debut.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,15,0,17335,949,18284,majority_voting,success
6849,Claim: Riddick is in a documentary.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,8784,365,9149,majority_voting,success
5891,Claim: Green Day's final album with Lookout Records was Kerplunk.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,16,0,19715,1165,20880,majority_voting,success
4320,Claim: Dave Gibbons is an English letterer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5668,202,5870,majority_voting,success
3804,Claim: Philomena was nominated.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,7975,335,8310,majority_voting,success
5440,Claim: Aristotle never visited Athens.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5669,223,5892,majority_voting,success
6349,"Claim: The Bloods are a primarily, though not exclusively, Asian street gang.",REFUTES,REFUTES,1.0,1.0,1.0,6,0,5622,210,5832,majority_voting,success
3015,Claim: James VI and I was a leader.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5881,219,6100,majority_voting,success
6991,Claim: Luis Fonsi is a rapper.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5714,245,5959,majority_voting,success
6526,Claim: Dave Gibbons was born at a Planet Fitness.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6731,288,7019,majority_voting,success
16,Claim: Sean Penn is only ever a stage actor.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5703,288,5991,majority_voting,success
3306,Claim: The Mighty Ducks was produced by a subsidiary of Walt Disney Studios.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,14,0,16202,771,16973,majority_voting,success
4885,Claim: Chris Kyle was a sniper and a veteran.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5722,250,5972,majority_voting,success
7083,"Claim: Camden, New Jersey is the home of a school that was founded as a result of a referendum in 1926.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,16,0,18991,1272,20263,majority_voting,success
