question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
6932,Claim: Dakota Fanning was involved with a film called Superman.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,9,1,9701,784,10485,reflexion_react,success
9498,Claim: Recovery is an Eminem album.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1792,55,1847,reflexion_react,success
5381,Claim: Kenneth Branagh stars in The Road to El Dorado.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1951,68,2019,reflexion_react,success
4080,Claim: Paris (Paris Hilton album) incorporates rhythm and lyrics of soul.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,4,0,2918,162,3080,reflexion_react,success
9871,Claim: Home for the Holidays stars the second child of Charlie Chaplin,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,9074,583,9657,reflexion_react,success
2985,Claim: Efraim Diveroli is a Spaniard.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1858,68,1926,reflexion_react,success
5364,Claim: Reign Over Me was written and directed by Mike Binder in 2001.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1954,115,2069,reflexion_react,success
120,Claim: The 14th Dalai Lama lives in Japan exclusively.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,2029,86,2115,reflexion_react,success
9141,Claim: Gordon Ramsay has killed apprentices.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,1808,105,1913,reflexion_react,success
4324,"Claim: Ashley Cole was born December 20, 1980 in Sweden.",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,28,0,41261,2222,43483,reflexion_react,success
7309,Claim: Liverpool is outside of the United Kingdom.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1914,60,1974,reflexion_react,success
1527,Claim: T2 Trainspotting is set in and around a city.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1958,106,2064,reflexion_react,success
7706,Claim: Awkward Black Girl was made by Issa Rae.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2243,78,2321,reflexion_react,success
7453,Claim: San Diego Comic-Con was not founded in 1970.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,3152,139,3291,reflexion_react,success
6544,Claim: Brazzers is not based in Canada.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1992,73,2065,reflexion_react,success
3255,Claim: NPR played a song by Jewell.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,4,0,3039,121,3160,reflexion_react,success
6047,Claim: The FBI declared Tamerlan Tsarnaev to be a suspect of a bombing.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,1953,140,2093,reflexion_react,success
8422,Claim: Sleipnir appears in Norse brochures.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,2005,106,2111,reflexion_react,success
7587,Claim: Ian Brennan only works in mining.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,2972,134,3106,reflexion_react,success
8275,Claim: Touchscreens are used in telephones.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,24,0,32419,1812,34231,reflexion_react,success
9923,Claim: Wentworth Miller made his screenwriting debut with the 2013 Stoker.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2044,75,2119,reflexion_react,success
1419,Claim: Joe Rogan was an acrobat.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5687,256,5943,reflexion_react,success
6066,Claim: Jackie (2016 film) was written by Noah Oppenheim.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1921,83,2004,reflexion_react,success
9359,Claim: David Packouz is from North America.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,25,4,34916,1583,36499,reflexion_react,success
7169,Claim: Lithuanians are a power group.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,4,0,2994,311,3305,reflexion_react,success
9109,Claim: Kuching is in the east of Sarawak.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,3044,97,3141,reflexion_react,success
905,Claim: I Kissed a Girl is part of Katy Perry's second studio album.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,0,4166,191,4357,reflexion_react,success
4645,"Claim: Knocked Up was released on Monday June 1, 2007.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,14,0,17667,847,18514,reflexion_react,success
430,Claim: Renato Balestra was born outside of Trieste.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,2933,123,3056,reflexion_react,success
619,Claim: Lois Maxwell turned down the part in A View to a Kill.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,17,1,21422,1539,22961,reflexion_react,success
285,"Claim: On February 2, 2013, Chris Kyle died.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1916,59,1975,reflexion_react,success
6739,Claim: Jewell worked with other artists.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,0,4185,201,4386,reflexion_react,success
5493,Claim: Shadowhunters debuted on Freeform.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1912,66,1978,reflexion_react,success
8766,Claim: Simón Bolívar was Venezuelan and lived there for 20 years.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,9,0,10575,781,11356,reflexion_react,success
2667,Claim: Manmohan Singh was a janitor after Jawaharlal Nehru.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,1,8675,637,9312,reflexion_react,success
3750,Claim: A monk lives alone or with other types of people.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,17,0,22196,1310,23506,reflexion_react,success
5960,Claim: The Bahamas is a cat.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1973,60,2033,reflexion_react,success
9634,Claim: Always stars an actor from Titanic.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,15,0,20594,1031,21625,reflexion_react,success
3667,Claim: Ralph Fults was born January 23 1911 and died in 1999.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1893,111,2004,reflexion_react,success
8684,Claim: Jennifer Lopez was only married once.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,52,0,98731,6919,105650,reflexion_react,success
9428,"Claim: Capsicum chinense is commonly known as the ""bonnet lady"".",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,28787,1609,30396,reflexion_react,success
4805,Claim: Roland Emmerich campaigns for the LGBT community.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,45,2,79190,5902,85092,reflexion_react,success
7858,Claim: The Apple II was designed by Steve Wozniak.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,2953,112,3065,reflexion_react,success
2745,Claim: Jim Halpert was played by John Krasinski.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1888,57,1945,reflexion_react,success
7236,Claim: Chile is in debt.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,14,0,19089,920,20009,reflexion_react,success
5536,Claim: Al Jardine sang lead vocals on a song written by C. E. Quick.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,27,2,46244,4399,50643,reflexion_react,success
3546,Claim: Creedence Clearwater Revival did not have John Fogerty as lead vocalist and guitarist.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,2028,82,2110,reflexion_react,success
9454,Claim: Carlos Santana was liked.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,28,0,39194,2037,41231,reflexion_react,success
193,Claim: Paris (Paris Hilton album) incorporates elements of German.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,5,0,4076,204,4280,reflexion_react,success
4,Claim: Telemundo is a English-language television network.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1913,71,1984,reflexion_react,success
6617,"Claim: Syracuse, New York, had a population of 50,000 according to the 2010 United States Census.",NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,46,1,87325,6815,94140,reflexion_react,success
6348,Claim: Ashton Kutcher is in romantic comedies.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1918,96,2014,reflexion_react,success
1399,Claim: West Virginia borders Maryland and Ohio to the northeast.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,2968,126,3094,reflexion_react,success
527,Claim: Kenneth Lonergan is a writer of plays.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1946,97,2043,reflexion_react,success
5217,Claim: The Concert for Bangladesh is recognized as a highly successful and influential humanitarian aid jumpsuit.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,1,5999,838,6837,reflexion_react,success
8256,Claim: Randy Savage wears clothes.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,31483,1997,33480,reflexion_react,success
8100,Claim: Psych takes place in the United States.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2053,85,2138,reflexion_react,success
8566,"Claim: Ludwig van Beethoven was born in Bonn, in present day Germany.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,8584,319,8903,reflexion_react,success
7795,Claim: Fabian Nicieza created characters for Dungeons & Dragons.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,1925,97,2022,reflexion_react,success
2594,Claim: Advertising is used to sell an idea.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,2904,195,3099,reflexion_react,success
9341,Claim: Stephen Colbert is a talk show host currently hosting The Late Show.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1933,84,2017,reflexion_react,success
5031,Claim: Kuching is the landmass of Sarawak.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,28,1,38971,2697,41668,reflexion_react,success
2692,Claim: Liam Neeson was nominated for three Golden Globe Awards for Best Actor in a Motion Picture Drama.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,53,0,96793,7480,104273,reflexion_react,success
9136,Claim: Reign Over Me is an American movie.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1932,73,2005,reflexion_react,success
1952,Claim: Marcus Bentley is a director.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,28072,1357,29429,reflexion_react,success
9769,Claim: John Dolmayan was born in 1973.,REFUTES,SUPPORTS,0.0,0.0,0.0,28,0,41594,2334,43928,reflexion_react,success
4159,Claim: The CONCACAF Champions League is organized for dead bodies.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1924,86,2010,reflexion_react,success
7978,Claim: Ralph Fults was associated with no criminal organizations.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1870,87,1957,reflexion_react,success
7365,Claim: Shinji Mikami directed Halo.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,15,1,20132,1349,21481,reflexion_react,success
6837,"Claim: None of the actors in Men in Black II were born on September 15, 1968.",NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,56,0,107886,5319,113205,reflexion_react,success
693,Claim: A Milli is a set of word set to music by someone who came into the world in 1982.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,13,0,18236,1437,19673,reflexion_react,success
1412,Claim: Match Point was an unproduced screenplay by Woody Allen.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1936,80,2016,reflexion_react,success
9337,Claim: The filming of Dilwale Dulhania Le Jayenge ended in March 1995.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,3192,167,3359,reflexion_react,success
558,Claim: The Closer was a cable drama on TNT.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,29175,1808,30983,reflexion_react,success
5629,Claim: The Gifted was created by the dark lord.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,21,1,27076,1640,28716,reflexion_react,success
1178,Claim: Matteo Renzi served as a Prime Minister starting in February 2014 and ending in December 2016.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2338,116,2454,reflexion_react,success
3026,Claim: Yandex operates only outside of Kazakhstan.,REFUTES,REFUTES,1.0,1.0,1.0,34,2,70238,6324,76562,reflexion_react,success
5518,Claim: Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,29,0,50085,4589,54674,reflexion_react,success
1122,Claim: Bradley Fuller refuses to be a filmmaker.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1937,81,2018,reflexion_react,success
1347,Claim: Bradley Fuller is a producer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1931,55,1986,reflexion_react,success
8720,Claim: The dress inspired fresh insights into dressmaking.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,2,0,858,46,904,reflexion_react,success
3017,Claim: Men in Black II features Tommy Lee Jones.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1953,69,2022,reflexion_react,success
913,Claim: Hedda Gabler's world premiere took place on film.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,29,0,40093,2022,42115,reflexion_react,success
4832,Claim: Randy Savage's voice is typically very low pitched.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,4,0,3021,194,3215,reflexion_react,success
2570,"Claim: For four years, Ann Richards was the Governor of Texas.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1902,75,1977,reflexion_react,success
1680,Claim: Melancholia was directed by Lars von Trier.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,0,4371,237,4608,reflexion_react,success
7539,Claim: Veeru Devgan is from Asia.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1964,59,2023,reflexion_react,success
4328,Claim: The Winds of Winter is not an episode.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,10113,598,10711,reflexion_react,success
7847,Claim: Swordfish (film) is a film that is about a farmer..,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,29048,1585,30633,reflexion_react,success
6579,Claim: CHiPs is based on a popular TV series of the same name.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,2949,113,3062,reflexion_react,success
6331,Claim: Chris Eubank Jr. is exclusively from France.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1882,71,1953,reflexion_react,success
5922,Claim: Avenged Sevenfold's fourth studio album is Avenged Sevenfold.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,51,2,89816,6796,96612,reflexion_react,success
5352,Claim: Asylum Records is an American record label founded in 1979 by David Geffen and partner Elliot Roberts.,REFUTES,SUPPORTS,0.0,0.0,0.0,21,0,30274,1858,32132,reflexion_react,success
6447,Claim: Southpaw is an American film.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,2922,105,3027,reflexion_react,success
9767,Claim: Michigan is a top destination for recreational legislation.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,1812,268,2080,reflexion_react,success
8806,Claim: Drake Bell released an EP.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,3215,124,3339,reflexion_react,success
4027,Claim: Fred Armisen is a cat.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1900,69,1969,reflexion_react,success
1720,Claim: Chris Eubank Jr. was an only child.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,9249,496,9745,reflexion_react,success
5025,Claim: The Bloods are identified by the red bandanas worn by their members.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,14,0,16902,1084,17986,reflexion_react,success
4062,Claim: Andrew Kevin Walker is a director.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,27879,1247,29126,reflexion_react,success
3764,Claim: John Glen directs A View to a Kill.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,41,0,71386,4890,76276,reflexion_react,success
2729,Claim: The Chagatai language was completely extinct by the 1700s.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,2001,83,2084,reflexion_react,success
6165,Claim: A Milli is by an Egyptian.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1921,64,1985,reflexion_react,success
1404,Claim: Bermuda Triangle is in the eastern part of the Atlantic Ocean.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,3000,135,3135,reflexion_react,success
2623,Claim: Highway to Heaven began airing in 1994.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1998,88,2086,reflexion_react,success
4099,Claim: Poldark series two began sometime after Golden Ratio.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,9416,397,9813,reflexion_react,success
754,Claim: Baz Luhrmann's film Australia stars Nicole Kidman as Donkey Kong.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,9434,438,9872,reflexion_react,success
825,Claim: Heavy Metal music was developed in Europe.,SUPPORTS,REFUTES,0.0,0.0,0.0,32,0,47314,2676,49990,reflexion_react,success
1738,Claim: Happiness in Slavery is a song by Nine Inch Nails.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1925,71,1996,reflexion_react,success
6224,Claim: The Arctic will be unaffected by global warming.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,3229,137,3366,reflexion_react,success
6535,Claim: Hush (2016 film) was not produced by Jason Blum.,REFUTES,REFUTES,1.0,1.0,1.0,5,0,4392,223,4615,reflexion_react,success
7832,Claim: Dakota Fanning is Canadian.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1983,59,2042,reflexion_react,success
4754,Claim: Eva Green had a career.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1943,62,2005,reflexion_react,success
633,Claim: Youtube is ranked as one of the top three most popular sites in the world.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,48,0,90889,6715,97604,reflexion_react,success
3823,Claim: Part of Hindu Kush is higher than the Himalayas.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,53,1,87715,4360,92075,reflexion_react,success
6087,Claim: Britt Robertson portrayed the role of an avacodo.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,1929,89,2018,reflexion_react,success
4992,Claim: Ludwig van Beethoven was abandoned by his father Johann van Beethoven and Christian Gottlob Neefe.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,36,0,62631,4582,67213,reflexion_react,success
8661,Claim: The Endless River is Pink Floyd's original band name.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,14826,715,15541,reflexion_react,success
5954,Claim: Miracle at St. Anna is set primarily in the mountains.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,24,0,31221,1678,32899,reflexion_react,success
927,Claim: A River Runs Through It has lost every Academy Award.,REFUTES,REFUTES,1.0,1.0,1.0,5,0,4203,197,4400,reflexion_react,success
7288,Claim: Sebastian Stan was nominated for a Critics' Choice Television Award.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,12,0,15388,874,16262,reflexion_react,success
5166,Claim: Frozen ranks as the highest-grossing live action film of all time.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,33,0,50222,3385,53607,reflexion_react,success
818,Claim: Due Date was shot in space.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,2916,100,3016,reflexion_react,success
9794,Claim: Wish Upon did not star Ryan Phillipe.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1894,80,1974,reflexion_react,success
8747,Claim: Mickey Rourke was unable to appear in The Expendables.,REFUTES,REFUTES,1.0,1.0,1.0,5,0,4540,199,4739,reflexion_react,success
7196,Claim: Earl Scruggs was involved in bluegrass music for many years.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,22,0,31883,2139,34022,reflexion_react,success
9356,Claim: Contracts are what Lockheed Martin works for.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,22,0,32659,1868,34527,reflexion_react,success
546,Claim: Michael Vick was born and raised in the United States.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,14680,741,15421,reflexion_react,success
4091,Claim: Fist of Legend is a remake of another movie.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1980,76,2056,reflexion_react,success
4384,Claim: Alexandra Daddario is American.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1924,57,1981,reflexion_react,success
3254,Claim: The Chagatai language went extinct in the 1990s.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1998,84,2082,reflexion_react,success
3053,Claim: The human brain is set apart from mammalian brains by the size of the cerebral cortex.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,11,0,12548,712,13260,reflexion_react,success
404,Claim: Goosebumps (film) is penned by Darren Lemke.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1829,67,1896,reflexion_react,success
6611,Claim: Happiness in Slavery is a not song by a band.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1924,81,2005,reflexion_react,success
8847,Claim: Ashley Cole only plays Minor League Soccer.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1993,76,2069,reflexion_react,success
2919,Claim: Sidse Babett Knudsen refuses to work in theater.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,32079,1597,33676,reflexion_react,success
1167,Claim: Down With Love is a 2004 film.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,3155,124,3279,reflexion_react,success
8408,Claim: V. V. Vinayak directed a movie with Sayyeshaa in it.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,7362,433,7795,reflexion_react,success
5972,Claim: Tom Baker has narrated American audio books.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,14,0,18018,893,18911,reflexion_react,success
6036,Claim: Happiness in Slavery is a song by an American band.,SUPPORTS,REFUTES,0.0,0.0,0.0,21,0,28624,1361,29985,reflexion_react,success
5168,Claim: Penguin Books is in the book business.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2013,104,2117,reflexion_react,success
9670,"Claim: The Bloods was founded in San Diego, California.",REFUTES,REFUTES,1.0,1.0,1.0,3,0,1866,65,1931,reflexion_react,success
5006,Claim: Ashton Kutcher was not directed by Ivan Reitman.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,2996,190,3186,reflexion_react,success
4425,Claim: In the End has instruments in it.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,30,0,42122,2510,44632,reflexion_react,success
2294,Claim: Dakota Fanning was in American film roles.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,21,0,29800,1491,31291,reflexion_react,success
6464,Claim: West Virginia borders Maine to the northeast.,REFUTES,REFUTES,1.0,1.0,1.0,25,0,36714,2615,39329,reflexion_react,success
8477,Claim: Finding Dory was written.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1911,75,1986,reflexion_react,success
5871,Claim: In a Lonely Place had nothing to do with any novel by Dorthy B. Hughes.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1861,95,1956,reflexion_react,success
232,Claim: Global warming threatens food security.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,4,0,3054,140,3194,reflexion_react,success
880,Claim: Lemmy was recognized for his looks.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2052,76,2128,reflexion_react,success
9476,Claim: The Hindu Kush refers only to a strain of marijuana.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,2014,71,2085,reflexion_react,success
7051,Claim: Peking University is in a unitary sovereign state that's located in East Asia.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,56,2,98097,5830,103927,reflexion_react,success
5733,Claim: Roland Emmerich is a collector of Picasso paintings.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,4,0,3400,142,3542,reflexion_react,success
9370,Claim: Brad Wilk co-founded Rage with Tom Morello and Zach Galifianakis.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,15237,1102,16339,reflexion_react,success
8379,Claim: L.A. Reid hasn't served as a CEO.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,2060,131,2191,reflexion_react,success
9395,Claim: Jeong Hyeong-don is a stand-up comedian.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,3,0,1952,137,2089,reflexion_react,success
2576,Claim: Stan Beeman is in a show.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1960,73,2033,reflexion_react,success
3095,Claim: David Spade appeared in Tommy Boy.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,1,3779,81,3860,reflexion_react,success
3389,Claim: Tilda Swinton is a fashion artist.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5671,288,5959,reflexion_react,success
5501,Claim: Wentworth Miller is yet to make his screenwriting debut.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,2024,78,2102,reflexion_react,success
7320,Claim: Lockhead Martin F-35 Lightning II was incapable of flying.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1997,100,2097,reflexion_react,success
9459,Claim: Aleister Crowley was a poet.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1917,73,1990,reflexion_react,success
9174,Claim: Angela Bassett received a bachelor of arts degree.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,40,1,62158,4844,67002,reflexion_react,success
6696,Claim: Despacito has a version which features a musician.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2104,87,2191,reflexion_react,success
273,Claim: Mani Ratnam is widely credited with altering the profile of Indian cuisine.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1965,93,2058,reflexion_react,success
9536,Claim: Marvel vs. Capcom: Infinite discontinues the traditional assist mechanic of the series.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,8789,816,9605,reflexion_react,success
3550,Claim: Pearl Jam is a band.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1949,54,2003,reflexion_react,success
2161,Claim: Global warming is expected to result in the retreat of climate change deniers.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,15,0,23492,1858,25350,reflexion_react,success
9989,Claim: Reign Over Me stars people.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1932,84,2016,reflexion_react,success
5555,Claim: I Kissed a Girl was recorded by cats.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1848,64,1912,reflexion_react,success
6747,Claim: Shawn Carlson was born in Spain.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,11,1,12883,1074,13957,reflexion_react,success
244,Claim: Angelsberg is in Canada.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1841,46,1887,reflexion_react,success
9666,Claim: Wentworth Miller made his screenwriting debut.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,2017,66,2083,reflexion_react,success
6849,Claim: Riddick is in a documentary.,REFUTES,REFUTES,1.0,1.0,1.0,4,0,2932,122,3054,reflexion_react,success
5891,Claim: Green Day's final album with Lookout Records was Kerplunk.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,35,0,50744,2536,53280,reflexion_react,success
4320,Claim: Dave Gibbons is an English letterer.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,3,0,1890,66,1956,reflexion_react,success
3804,Claim: Philomena was nominated.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,5,0,4704,200,4904,reflexion_react,success
5440,Claim: Aristotle never visited Athens.,REFUTES,REFUTES,1.0,1.0,1.0,3,0,1891,72,1963,reflexion_react,success
