question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
6739,Claim: Jewell worked with other artists.,SUPPORTS,SUPPORTS,1,1,1,4,0,4185,201,4386,react,success
5493,Claim: Shadowhunters debuted on Freeform.,SUPPORTS,SUPPORTS,1,1,1,2,0,1912,66,1978,react,success
8766,Claim: Simón Bolívar was Venezuelan and lived there for 20 years.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1964,163,2127,react,success
2667,Claim: Manmohan Singh was a janitor after Jawaharlal Nehru.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1977,132,2109,react,success
3750,Claim: A monk lives alone or with other types of people.,REFUTES,SUPPORTS,0,0,0,2,0,1895,116,2011,react,success
5960,Claim: The Bahamas is a cat.,REFUTES,REFUTES,1,1,1,2,0,1973,60,2033,react,success
9634,Claim: Always stars an actor from Titanic.,REFUTES,NOT ENOUGH INFO,0,0,0,6,0,7310,320,7630,react,success
3667,Claim: Ralph Fults was born January 23 1911 and died in 1999.,REFUTES,REFUTES,1,1,1,2,0,1893,111,2004,react,success
8684,Claim: Jennifer Lopez was only married once.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9216,502,9718,react,success
9428,"Claim: Capsicum chinense is commonly known as the ""bonnet lady"".",REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1868,74,1942,react,success
4805,Claim: Roland Emmerich campaigns for the LGBT community.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,2063,96,2159,react,success
7858,Claim: The Apple II was designed by Steve Wozniak.,SUPPORTS,SUPPORTS,1,1,1,3,0,2939,105,3044,react,success
2745,Claim: Jim Halpert was played by John Krasinski.,SUPPORTS,SUPPORTS,1,1,1,2,0,1888,57,1945,react,success
7236,Claim: Chile is in debt.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,7,0,10096,651,10747,react,success
5536,Claim: Al Jardine sang lead vocals on a song written by C. E. Quick.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,3429,267,3696,react,success
3546,Claim: Creedence Clearwater Revival did not have John Fogerty as lead vocalist and guitarist.,REFUTES,REFUTES,1,1,1,2,0,2028,82,2110,react,success
9454,Claim: Carlos Santana was liked.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1932,100,2032,react,success
193,Claim: Paris (Paris Hilton album) incorporates elements of German.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,2901,135,3036,react,success
4,Claim: Telemundo is a English-language television network.,REFUTES,REFUTES,1,1,1,2,0,1913,71,1984,react,success
6617,"Claim: Syracuse, New York, had a population of 50,000 according to the 2010 United States Census.",NOT ENOUGH INFO,REFUTES,0,0,0,4,0,4415,246,4661,react,success
6348,Claim: Ashton Kutcher is in romantic comedies.,SUPPORTS,SUPPORTS,1,1,1,2,0,1918,96,2014,react,success
1399,Claim: West Virginia borders Maryland and Ohio to the northeast.,REFUTES,REFUTES,1,1,1,3,0,2968,126,3094,react,success
527,Claim: Kenneth Lonergan is a writer of plays.,SUPPORTS,SUPPORTS,1,1,1,2,0,1946,97,2043,react,success
5217,Claim: The Concert for Bangladesh is recognized as a highly successful and influential humanitarian aid jumpsuit.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2015,116,2131,react,success
8256,Claim: Randy Savage wears clothes.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1985,71,2056,react,success
8100,Claim: Psych takes place in the United States.,SUPPORTS,SUPPORTS,1,1,1,2,0,2053,85,2138,react,success
8566,"Claim: Ludwig van Beethoven was born in Bonn, in present day Germany.",NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8584,319,8903,react,success
7795,Claim: Fabian Nicieza created characters for Dungeons & Dragons.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1925,97,2022,react,success
2594,Claim: Advertising is used to sell an idea.,SUPPORTS,SUPPORTS,1,1,1,3,0,2904,195,3099,react,success
9341,Claim: Stephen Colbert is a talk show host currently hosting The Late Show.,SUPPORTS,SUPPORTS,1,1,1,2,0,1933,84,2017,react,success
5031,Claim: Kuching is the landmass of Sarawak.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2029,100,2129,react,success
2692,Claim: Liam Neeson was nominated for three Golden Globe Awards for Best Actor in a Motion Picture Drama.,NOT ENOUGH INFORMATION,SUPPORTS,0,0,0,6,0,7395,483,7878,react,success
9136,Claim: Reign Over Me is an American movie.,SUPPORTS,SUPPORTS,1,1,1,2,0,1932,73,2005,react,success
1952,Claim: Marcus Bentley is a director.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1871,70,1941,react,success
9769,Claim: John Dolmayan was born in 1973.,REFUTES,SUPPORTS,0,0,0,3,0,3061,128,3189,react,success
4159,Claim: The CONCACAF Champions League is organized for dead bodies.,REFUTES,REFUTES,1,1,1,2,0,1924,86,2010,react,success
7978,Claim: Ralph Fults was associated with no criminal organizations.,REFUTES,REFUTES,1,1,1,2,0,1870,87,1957,react,success
7365,Claim: Shinji Mikami directed Halo.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1913,55,1968,react,success
6837,"Claim: None of the actors in Men in Black II were born on September 15, 1968.",NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9873,364,10237,react,success
693,Claim: A Milli is a set of word set to music by someone who came into the world in 1982.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4587,200,4787,react,success
1412,Claim: Match Point was an unproduced screenplay by Woody Allen.,REFUTES,REFUTES,1,1,1,2,0,1936,80,2016,react,success
9337,Claim: The filming of Dilwale Dulhania Le Jayenge ended in March 1995.,REFUTES,REFUTES,1,1,1,3,0,3196,172,3368,react,success
558,Claim: The Closer was a cable drama on TNT.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1882,102,1984,react,success
5629,Claim: The Gifted was created by the dark lord.,REFUTES,NOT ENOUGH INFO,0,0,0,4,0,4158,171,4329,react,success
1178,Claim: Matteo Renzi served as a Prime Minister starting in February 2014 and ending in December 2016.,SUPPORTS,SUPPORTS,1,1,1,2,0,2338,116,2454,react,success
3026,Claim: Yandex operates only outside of Kazakhstan.,NOT ENOUGH INFO,REFUTES,0,0,0,5,0,5325,369,5694,react,success
5518,Claim: Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,2011,127,2138,react,success
1122,Claim: Bradley Fuller refuses to be a filmmaker.,REFUTES,REFUTES,1,1,1,2,0,1937,81,2018,react,success
1347,Claim: Bradley Fuller is a producer.,SUPPORTS,SUPPORTS,1,1,1,2,0,1931,55,1986,react,success
8720,Claim: The dress inspired fresh insights into dressmaking.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,1,0,858,46,904,react,success
3017,Claim: Men in Black II features Tommy Lee Jones.,SUPPORTS,SUPPORTS,1,1,1,2,0,1953,69,2022,react,success
913,Claim: Hedda Gabler's world premiere took place on film.,REFUTES,NOT ENOUGH INFO,0,0,0,4,0,4243,217,4460,react,success
4832,Claim: Randy Savage's voice is typically very low pitched.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3021,147,3168,react,success
2570,"Claim: For four years, Ann Richards was the Governor of Texas.",SUPPORTS,SUPPORTS,1,1,1,2,0,1902,75,1977,react,success
1680,Claim: Melancholia was directed by Lars von Trier.,SUPPORTS,SUPPORTS,1,1,1,4,0,4380,238,4618,react,success
7539,Claim: Veeru Devgan is from Asia.,SUPPORTS,SUPPORTS,1,1,1,2,0,1970,71,2041,react,success
4328,Claim: The Winds of Winter is not an episode.,SUPPORTS,REFUTES,0,0,0,2,0,1887,74,1961,react,success
7847,Claim: Swordfish (film) is a film that is about a farmer..,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1891,72,1963,react,success
6579,Claim: CHiPs is based on a popular TV series of the same name.,SUPPORTS,SUPPORTS,1,1,1,3,0,2961,113,3074,react,success
6331,Claim: Chris Eubank Jr. is exclusively from France.,REFUTES,REFUTES,1,1,1,2,0,1882,71,1953,react,success
5922,Claim: Avenged Sevenfold's fourth studio album is Avenged Sevenfold.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9409,457,9866,react,success
5352,Claim: Asylum Records is an American record label founded in 1979 by David Geffen and partner Elliot Roberts.,REFUTES,SUPPORTS,0,0,0,2,0,1924,78,2002,react,success
6447,Claim: Southpaw is an American film.,SUPPORTS,SUPPORTS,1,1,1,3,0,2920,105,3025,react,success
9767,Claim: Michigan is a top destination for recreational legislation.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,2992,352,3344,react,success
8806,Claim: Drake Bell released an EP.,SUPPORTS,SUPPORTS,1,1,1,3,0,3217,126,3343,react,success
4027,Claim: Fred Armisen is a cat.,REFUTES,REFUTES,1,1,1,2,0,1900,69,1969,react,success
1720,Claim: Chris Eubank Jr. was an only child.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,5,0,5692,310,6002,react,success
5025,Claim: The Bloods are identified by the red bandanas worn by their members.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,2937,144,3081,react,success
4062,Claim: Andrew Kevin Walker is a director.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1877,65,1942,react,success
3764,Claim: John Glen directs A View to a Kill.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,8765,453,9218,react,success
2729,Claim: The Chagatai language was completely extinct by the 1700s.,REFUTES,REFUTES,1,1,1,2,0,2001,83,2084,react,success
6165,Claim: A Milli is by an Egyptian.,REFUTES,REFUTES,1,1,1,2,0,1921,64,1985,react,success
1404,Claim: Bermuda Triangle is in the eastern part of the Atlantic Ocean.,REFUTES,REFUTES,1,1,1,3,0,3000,135,3135,react,success
2623,Claim: Highway to Heaven began airing in 1994.,REFUTES,REFUTES,1,1,1,2,0,1998,88,2086,react,success
4099,Claim: Poldark series two began sometime after Golden Ratio.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,9624,406,10030,react,success
754,Claim: Baz Luhrmann's film Australia stars Nicole Kidman as Donkey Kong.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,10249,417,10666,react,success
825,Claim: Heavy Metal music was developed in Europe.,SUPPORTS,REFUTES,0,0,0,4,0,4165,146,4311,react,success
1738,Claim: Happiness in Slavery is a song by Nine Inch Nails.,SUPPORTS,SUPPORTS,1,1,1,2,0,1925,71,1996,react,success
6224,Claim: The Arctic will be unaffected by global warming.,REFUTES,REFUTES,1,1,1,3,0,3243,135,3378,react,success
6535,Claim: Hush (2016 film) was not produced by Jason Blum.,REFUTES,REFUTES,1,1,1,4,0,4384,223,4607,react,success
7832,Claim: Dakota Fanning is Canadian.,REFUTES,REFUTES,1,1,1,2,0,1983,59,2042,react,success
4754,Claim: Eva Green had a career.,SUPPORTS,SUPPORTS,1,1,1,2,0,1943,62,2005,react,success
633,Claim: Youtube is ranked as one of the top three most popular sites in the world.,NOT ENOUGH INFORMATION,SUPPORTS,0,0,0,6,0,7235,311,7546,react,success
3823,Claim: Part of Hindu Kush is higher than the Himalayas.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8196,368,8564,react,success
6087,Claim: Britt Robertson portrayed the role of an avacodo.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1929,89,2018,react,success
4992,Claim: Ludwig van Beethoven was abandoned by his father Johann van Beethoven and Christian Gottlob Neefe.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8975,367,9342,react,success
8661,Claim: The Endless River is Pink Floyd's original band name.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1947,98,2045,react,success
5954,Claim: Miracle at St. Anna is set primarily in the mountains.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1906,154,2060,react,success
927,Claim: A River Runs Through It has lost every Academy Award.,REFUTES,REFUTES,1,1,1,4,0,4203,211,4414,react,success
7288,Claim: Sebastian Stan was nominated for a Critics' Choice Television Award.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1982,88,2070,react,success
5166,Claim: Frozen ranks as the highest-grossing live action film of all time.,REFUTES,NOT ENOUGH INFO,0,0,0,5,0,5704,429,6133,react,success
818,Claim: Due Date was shot in space.,REFUTES,REFUTES,1,1,1,3,0,2920,104,3024,react,success
9794,Claim: Wish Upon did not star Ryan Phillipe.,REFUTES,REFUTES,1,1,1,2,0,1894,80,1974,react,success
8747,Claim: Mickey Rourke was unable to appear in The Expendables.,REFUTES,REFUTES,1,1,1,4,0,4530,189,4719,react,success
7196,Claim: Earl Scruggs was involved in bluegrass music for many years.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1902,91,1993,react,success
9356,Claim: Contracts are what Lockheed Martin works for.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,2224,177,2401,react,success
546,Claim: Michael Vick was born and raised in the United States.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,5,0,5715,324,6039,react,success
4091,Claim: Fist of Legend is a remake of another movie.,SUPPORTS,SUPPORTS,1,1,1,2,0,1980,76,2056,react,success
4384,Claim: Alexandra Daddario is American.,SUPPORTS,SUPPORTS,1,1,1,2,0,1922,55,1977,react,success
3254,Claim: The Chagatai language went extinct in the 1990s.,REFUTES,REFUTES,1,1,1,2,0,1998,118,2116,react,success
3053,Claim: The human brain is set apart from mammalian brains by the size of the cerebral cortex.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,4,0,4241,280,4521,react,success
404,Claim: Goosebumps (film) is penned by Darren Lemke.,SUPPORTS,SUPPORTS,1,1,1,2,0,1829,67,1896,react,success
6611,Claim: Happiness in Slavery is a not song by a band.,REFUTES,REFUTES,1,1,1,2,0,1924,80,2004,react,success
8847,Claim: Ashley Cole only plays Minor League Soccer.,REFUTES,REFUTES,1,1,1,2,0,1993,75,2068,react,success
2919,Claim: Sidse Babett Knudsen refuses to work in theater.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2107,74,2181,react,success
1167,Claim: Down With Love is a 2004 film.,REFUTES,REFUTES,1,1,1,3,0,3133,103,3236,react,success
8408,Claim: V. V. Vinayak directed a movie with Sayyeshaa in it.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9341,504,9845,react,success
5972,Claim: Tom Baker has narrated American audio books.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,6,0,7338,366,7704,react,success
6036,Claim: Happiness in Slavery is a song by an American band.,SUPPORTS,REFUTES,0,0,0,2,0,1929,88,2017,react,success
5168,Claim: Penguin Books is in the book business.,SUPPORTS,SUPPORTS,1,1,1,2,0,2013,104,2117,react,success
9670,"Claim: The Bloods was founded in San Diego, California.",REFUTES,REFUTES,1,1,1,2,0,1866,65,1931,react,success
5006,Claim: Ashton Kutcher was not directed by Ivan Reitman.,REFUTES,REFUTES,1,1,1,4,0,4204,265,4469,react,success
4425,Claim: In the End has instruments in it.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,2981,136,3117,react,success
2294,Claim: Dakota Fanning was in American film roles.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1993,104,2097,react,success
6464,Claim: West Virginia borders Maine to the northeast.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,8336,484,8820,react,success
8477,Claim: Finding Dory was written.,SUPPORTS,SUPPORTS,1,1,1,3,0,2968,136,3104,react,success
5871,Claim: In a Lonely Place had nothing to do with any novel by Dorthy B. Hughes.,REFUTES,REFUTES,1,1,1,2,0,1861,95,1956,react,success
232,Claim: Global warming threatens food security.,SUPPORTS,SUPPORTS,1,1,1,3,0,3061,155,3216,react,success
880,Claim: Lemmy was recognized for his looks.,SUPPORTS,SUPPORTS,1,1,1,2,0,2052,75,2127,react,success
9476,Claim: The Hindu Kush refers only to a strain of marijuana.,REFUTES,REFUTES,1,1,1,2,0,2014,71,2085,react,success
7051,Claim: Peking University is in a unitary sovereign state that's located in East Asia.,NOT ENOUGH INFO,REFUTES,0,0,0,6,1,6737,276,7013,react,success
5733,Claim: Roland Emmerich is a collector of Picasso paintings.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,3400,142,3542,react,success
9370,Claim: Brad Wilk co-founded Rage with Tom Morello and Zach Galifianakis.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3097,187,3284,react,success
8379,Claim: L.A. Reid hasn't served as a CEO.,REFUTES,REFUTES,1,1,1,2,0,2060,131,2191,react,success
9395,Claim: Jeong Hyeong-don is a stand-up comedian.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1952,137,2089,react,success
2576,Claim: Stan Beeman is in a show.,SUPPORTS,SUPPORTS,1,1,1,2,0,1960,73,2033,react,success
3095,Claim: David Spade appeared in Tommy Boy.,SUPPORTS,SUPPORTS,1,1,1,4,1,3779,81,3860,react,success
3389,Claim: Tilda Swinton is a fashion artist.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1864,71,1935,react,success
5501,Claim: Wentworth Miller is yet to make his screenwriting debut.,REFUTES,REFUTES,1,1,1,2,0,2024,78,2102,react,success
7320,Claim: Lockhead Martin F-35 Lightning II was incapable of flying.,REFUTES,REFUTES,1,1,1,2,0,1997,100,2097,react,success
9459,Claim: Aleister Crowley was a poet.,SUPPORTS,SUPPORTS,1,1,1,2,0,1917,73,1990,react,success
9174,Claim: Angela Bassett received a bachelor of arts degree.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,3132,130,3262,react,success
6696,Claim: Despacito has a version which features a musician.,SUPPORTS,SUPPORTS,1,1,1,2,0,2104,87,2191,react,success
273,Claim: Mani Ratnam is widely credited with altering the profile of Indian cuisine.,REFUTES,REFUTES,1,1,1,2,0,1965,93,2058,react,success
9536,Claim: Marvel vs. Capcom: Infinite discontinues the traditional assist mechanic of the series.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8642,602,9244,react,success
3550,Claim: Pearl Jam is a band.,SUPPORTS,SUPPORTS,1,1,1,2,0,1949,54,2003,react,success
2161,Claim: Global warming is expected to result in the retreat of climate change deniers.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,5,0,5854,639,6493,react,success
9989,Claim: Reign Over Me stars people.,SUPPORTS,SUPPORTS,1,1,1,2,0,1932,84,2016,react,success
5555,Claim: I Kissed a Girl was recorded by cats.,REFUTES,REFUTES,1,1,1,2,0,1848,64,1912,react,success
6747,Claim: Shawn Carlson was born in Spain.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1922,113,2035,react,success
244,Claim: Angelsberg is in Canada.,REFUTES,REFUTES,1,1,1,2,0,1841,46,1887,react,success
9666,Claim: Wentworth Miller made his screenwriting debut.,SUPPORTS,SUPPORTS,1,1,1,2,0,2017,66,2083,react,success
6849,Claim: Riddick is in a documentary.,REFUTES,REFUTES,1,1,1,3,0,2905,98,3003,react,success
5891,Claim: Green Day's final album with Lookout Records was Kerplunk.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4393,251,4644,react,success
4320,Claim: Dave Gibbons is an English letterer.,SUPPORTS,SUPPORTS,1,1,1,2,0,1890,66,1956,react,success
3804,Claim: Philomena was nominated.,SUPPORTS,SUPPORTS,1,1,1,4,0,4700,199,4899,react,success
5440,Claim: Aristotle never visited Athens.,REFUTES,REFUTES,1,1,1,2,0,1891,72,1963,react,success
6349,"Claim: The Bloods are a primarily, though not exclusively, Asian street gang.",REFUTES,REFUTES,1,1,1,2,0,1872,67,1939,react,success
3015,Claim: James VI and I was a leader.,SUPPORTS,SUPPORTS,1,1,1,2,0,1953,66,2019,react,success
6991,Claim: Luis Fonsi is a rapper.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1906,77,1983,react,success
6526,Claim: Dave Gibbons was born at a Planet Fitness.,REFUTES,REFUTES,1,1,1,3,0,2947,133,3080,react,success
16,Claim: Sean Penn is only ever a stage actor.,REFUTES,REFUTES,1,1,1,2,0,1896,93,1989,react,success
3306,Claim: The Mighty Ducks was produced by a subsidiary of Walt Disney Studios.,SUPPORTS,SUPPORTS,1,1,1,3,0,2988,124,3112,react,success
4885,Claim: Chris Kyle was a sniper and a veteran.,SUPPORTS,SUPPORTS,1,1,1,2,0,1907,85,1992,react,success
7083,"Claim: Camden, New Jersey is the home of a school that was founded as a result of a referendum in 1926.",NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,4,0,4394,214,4608,react,success
6971,Claim: In the End was released through a company.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1923,93,2016,react,success
4923,Claim: TV Choice features programming listings.,SUPPORTS,SUPPORTS,1,1,1,2,0,1870,64,1934,react,success
6829,Claim: Happiness in Slavery is not a song by a band.,REFUTES,REFUTES,1,1,1,2,0,1924,80,2004,react,success
2186,Claim: Bad Romance is a single by Lady Gaga.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1923,92,2015,react,success
2107,Claim: Melancholia stars only men.,REFUTES,REFUTES,1,1,1,5,0,5721,252,5973,react,success
3266,Claim: Trollhunters was only created for Hulu.,REFUTES,REFUTES,1,1,1,3,0,2915,103,3018,react,success
8571,Claim: There is a film that is about an ex-convict titled Swordfish (film).,SUPPORTS,SUPPORTS,1,1,1,2,0,1908,88,1996,react,success
846,Claim: The Cry of the Owl is based on Patricia Highsmith's eighth movie.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9309,757,10066,react,success
7445,Claim: Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,NOT ENOUGH INFO,SUPPORTS,0,0,0,8,1,11095,339,11434,react,success
7831,Claim: Meteora is Linkin Park's second studio album.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4729,195,4924,react,success
8350,Claim: Brad Wilk was a drummer for a soft rock band.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1997,107,2104,react,success
5855,Claim: Pirates of the Caribbean was added to Magic Kingdom in 1993.,REFUTES,REFUTES,1,1,1,3,0,3060,140,3200,react,success
8808,Claim: Lithuanians are alien to Lithuania.,REFUTES,REFUTES,1,1,1,3,0,2947,109,3056,react,success
7423,Claim: James Earl Jones is known for his voice acting.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9548,525,10073,react,success
9055,Claim: A monster may produce emotions.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,2937,140,3077,react,success
3547,Claim: The Chagatai language was the shared literary language of Central Asia until the 19th century.,SUPPORTS,REFUTES,0,0,0,2,0,2022,119,2141,react,success
9409,Claim: French Indochina was in Southeast Asia.,SUPPORTS,SUPPORTS,1,1,1,2,0,1979,75,2054,react,success
7989,Claim: The Hundred Years' War features the Lancastrian War.,SUPPORTS,SUPPORTS,1,1,1,3,0,3078,128,3206,react,success
41,Claim: Saxony is in Ireland.,REFUTES,REFUTES,1,1,1,2,0,1903,56,1959,react,success
4728,Claim: Girl is only by a recording engineer.,NOT ENOUGH INFORMATION,REFUTES,0,0,0,4,0,4298,289,4587,react,success
1594,Claim: Giada at Home was only available via satellite.,REFUTES,REFUTES,1,1,1,2,0,1906,90,1996,react,success
669,Claim: AMGTV is a television network that is family-oriented.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1931,93,2024,react,success
3747,Claim: Live Through This is an anthology.,REFUTES,REFUTES,1,1,1,2,0,1926,144,2070,react,success
446,Claim: Stripes was the first significant film role for Leonard Nimoy.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3184,228,3412,react,success
5030,Claim: Earl Scruggs played bluegrass music.,SUPPORTS,SUPPORTS,1,1,1,2,0,1889,88,1977,react,success
5161,Claim: Brazzers is based in fiction.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1990,81,2071,react,success
259,Claim: The horse has changed in size as it evolved.,SUPPORTS,SUPPORTS,1,1,1,3,0,3007,140,3147,react,success
2703,Claim: Peking University is in Shenzhen.,REFUTES,REFUTES,1,1,1,2,0,1855,61,1916,react,success
8028,"Claim: Billboard Hot 100 had ""Love the Way You Lie"" on it for seven weeks.",NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9067,488,9555,react,success
857,Claim: A 1947 novel inspired In a Lonely Place.,SUPPORTS,SUPPORTS,1,1,1,2,0,1852,107,1959,react,success
3604,Claim: Hedda Gabler's world premiere took place outside Munich.,REFUTES,REFUTES,1,1,1,3,0,3038,141,3179,react,success
3968,Claim: Saturn Corporation is popularly referred to as Saturn LLC.,SUPPORTS,SUPPORTS,1,1,1,2,0,2027,77,2104,react,success
3069,Claim: Always premiered at the American Film Festival.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,9188,572,9760,react,success
9503,Claim: The Closer was a cable drama.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1876,64,1940,react,success
1208,Claim: Robert Lopez has won a Tony Award.,SUPPORTS,SUPPORTS,1,1,1,2,0,2008,61,2069,react,success
7091,Claim: Mary-Kate Olsen and Ashley Olsen are fashion designers in New York.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,2950,117,3067,react,success
5552,"Claim: In 1994, Gray Matter Interactive Studios, Inc. was founded.",REFUTES,SUPPORTS,0,0,0,3,0,2946,134,3080,react,success
9120,Claim: The Hanford Site hosts a laboratory.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,3039,177,3216,react,success
1746,Claim: Tom DeLonge got married in 1992.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,3037,133,3170,react,success
806,Claim: Diwali is a festival.,SUPPORTS,SUPPORTS,1,1,1,2,0,2071,58,2129,react,success
226,Claim: Human trafficking leads to paid labor.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1876,115,1991,react,success
1552,Claim: Tijuana is in Southwestern Mexico.,REFUTES,REFUTES,1,1,1,2,0,1886,65,1951,react,success
6753,"Claim: Eric Church died on May 3, 1977.",REFUTES,SUPPORTS,0,0,0,2,0,1908,95,2003,react,success
9529,"Claim: On the first day of 2010, Shane McMahon officially retired.",NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,8699,458,9157,react,success
9202,Claim: Victoria Palace Theatre is opposite a central London railway terminus.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,9625,584,10209,react,success
7840,Claim: Easy A is an American teen comedy film.,SUPPORTS,SUPPORTS,1,1,1,2,0,1875,69,1944,react,success
3284,Claim: Phillip Glass has written numerous dramatic operas.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1943,73,2016,react,success
5579,Claim: English people are descended from no other peoples.,REFUTES,REFUTES,1,1,1,3,0,3184,144,3328,react,success
5971,Claim: Sora (Kingdom Hearts) is incapable of being involved with Donald Duck.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,9029,527,9556,react,success
1354,Claim: The Mod Squad is an American band.,REFUTES,REFUTES,1,1,1,2,0,1974,66,2040,react,success
5816,Claim: Nuuk is in the Arctic Circle.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,9022,418,9440,react,success
7649,Claim: Nuuk is the largest social center of Greenland.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1959,93,2052,react,success
2146,Claim: Swordfish (film) is incapable of being a film that is about an ex-convict.,REFUTES,REFUTES,1,1,1,2,0,1910,109,2019,react,success
7842,Claim: Tiber Oil Field is operated by BP as of 2008.,REFUTES,REFUTES,1,1,1,2,0,2420,110,2530,react,success
906,Claim: North Vietnam existed from 1945 to 1978.,REFUTES,REFUTES,1,1,1,2,0,2006,78,2084,react,success
